Format Version,1.23,Take Name,020120212354_robot-diff-center,Take Notes,,Capture Frame Rate,100.000000,Export Frame Rate,100.000000,Capture Start Time,2021-01-03 12.53.16.324 ,Total Frames in Take,3447,Total Exported Frames,3447,Rotation Type,YXZ,Length Units,Meters,Coordinate Space,Global

,Type,Rigid Body,Rigid Body,Rigid Body,Rigid Body,Rigid Body,Rigid Body,Rigid Body,Rigid Body Marker,Rigid Body Marker,Rigid Body Marker,Rigid Body Marker,Rigid Body Marker,Rigid Body Marker,Rigid Body Marker,Rigid Body Marker,Rigid Body Marker,Rigid Body Marker,Rigid Body Marker,Rigid Body Marker,Rigid Body Marker,Rigid Body Marker,Rigid Body Marker,Rigid Body Marker,Rigid Body Marker,Rigid Body Marker,Rigid Body Marker,Rigid Body Marker,Rigid Body Marker,Rigid Body Marker,Rigid Body Marker,Rigid Body Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker
593,5.930000,0.077603,0.202986,0.229389,0.795633,0.060372,0.518031,0.000381,0.838513,0.074380,0.590917,0.899672,0.771270,0.030562,0.626200,0.886976,0.766235,0.031469,0.411419,0.872080,0.728866,0.074634,0.594384,0.931582,0.725931,0.076400,0.447004,0.847408,0.942981,0.074788,0.438262,0.848997,0.838631,0.074200,0.591255,0.771311,0.030633,0.626645,0.766131,0.031769,0.411018,0.728940,0.074766,0.594156,0.726384,0.076037,0.446815,0.942379,0.074838,0.438263
594,5.940000,-0.028048,0.059351,-0.245800,0.795853,0.060035,0.518105,0.000264,0.838716,0.073871,0.591034,0.899672,0.771048,0.030701,0.626303,0.886976,0.766410,0.031109,0.411512,0.872080,0.729069,0.075043,0.594300,0.931582,0.726416,0.076461,0.446910,0.847408,0.943460,0.073028,0.438570,0.848997,0.838706,0.074383,0.591309,0.771306,0.030605,0.626693,0.766230,0.031855,0.411146,0.728985,0.074769,0.594108,0.726427,0.075992,0.446792,0.943465,0.072663,0.438577
595,5.950000,0.084744,0.185978,0.234212,0.795672,0.060423,0.518011,0.000381,0.838561,0.074456,0.590888,0.854445,0.771326,0.030643,0.626192,0.880783,0.766264,0.031486,0.411412,0.787473,0.728914,0.074702,0.594369,0.913837,0.725961,0.076423,0.446988,0.879080,0.943009,0.074827,0.438220,0.908756,0.838745,0.074401,0.591288,0.771311,0.030633,0.626645,0.766160,0.031823,0.411085,0.728968,0.074790,0.594089,0.726365,0.076066,0.446774,0.942482,0.074825,0.438163
596,5.960000,-0.028205,0.102285,-0.248942,0.795870,0.059983,0.518054,0.000262,0.838734,0.073761,0.590994,0.889040,0.771063,0.030569,0.626231,0.886812,0.766426,0.031138,0.411440,0.879801,0.729087,0.074937,0.594260,0.925298,0.726434,0.076466,0.446872,0.854995,0.943478,0.073027,0.438530,0.867507,0.838689,0.074301,0.591258,0.771414,0.030335,0.626536,0.766230,0.031855,0.411146,0.728973,0.074786,0.594069,0.726456,0.075989,0.446734,0.943465,0.072663,0.438577
597,5.970000,0.017435,0.045152,-0.333667,0.795839,0.059899,0.517993,0.000318,0.838781,0.073687,0.590884,0.824716,0.771075,0.030630,0.626218,0.875854,0.766267,0.030992,0.411430,0.773399,0.729138,0.075028,0.594237,0.902712,0.726371,0.076414,0.446849,0.873778,0.943403,0.072646,0.438338,0.880162,0.838729,0.074305,0.591210,0.771261,0.030511,0.626663,0.766160,0.031823,0.411085,0.729003,0.074691,0.594097,0.726409,0.075923,0.446739,0.943478,0.072202,0.438173
598,5.980000,-0.010956,0.093055,-0.247301,0.795832,0.059996,0.518040,0.000284,0.838717,0.073788,0.590964,0.852343,0.771058,0.030599,0.626229,0.860769,0.766357,0.031133,0.411439,0.786780,0.729071,0.074960,0.594264,0.909361,0.726374,0.076466,0.446876,0.891593,0.943416,0.073032,0.438469,0.903205,0.838677,0.074324,0.591208,0.771467,0.030428,0.626566,0.766056,0.031830,0.411050,0.728940,0.074738,0.594009,0.726384,0.076037,0.446815,0.943465,0.072663,0.438577
599,5.990000,-0.022510,0.079628,-0.231748,0.795893,0.060002,0.518065,0.000274,0.838760,0.073822,0.590995,0.842905,0.771105,0.030623,0.626256,0.881539,0.766447,0.031106,0.411465,0.789429,0.729113,0.074966,0.594272,0.915532,0.726445,0.076436,0.446883,0.877392,0.943489,0.073059,0.438521,0.895062,0.838750,0.074390,0.591264,0.771464,0.030457,0.626518,0.766230,0.031855,0.411146,0.729016,0.074730,0.594050,0.726476,0.075959,0.446775,0.943426,0.072657,0.438626
600,6.000000,0.087099,0.208780,0.241947,0.795657,0.060320,0.518015,0.000442,0.838547,0.074330,0.590895,0.900330,0.771319,0.030494,0.626185,0.858005,0.766248,0.031422,0.411405,0.869864,0.728900,0.074560,0.594381,0.908824,0.725941,0.076340,0.447001,0.846820,0.942989,0.074776,0.438223,0.851020,0.838723,0.074309,0.591252,0.771335,0.030450,0.626751,0.766160,0.031823,0.411085,0.728960,0.074633,0.594028,0.726364,0.075967,0.446761,0.942395,0.074742,0.438186
601,6.010000,-0.020891,0.080025,-0.282720,0.795816,0.059995,0.518087,0.000270,0.838697,0.073776,0.591015,0.900330,0.771005,0.030637,0.626278,0.858005,0.766341,0.031126,0.411487,0.869864,0.729051,0.075017,0.594296,0.908824,0.726381,0.076491,0.446907,0.846820,0.943422,0.072921,0.438539,0.851020,0.838726,0.074279,0.591289,0.771261,0.030511,0.626663,0.766160,0.031823,0.411085,0.728968,0.074790,0.594089,0.726384,0.076037,0.446815,0.943401,0.072578,0.438577
602,6.020000,-0.016323,0.103107,-0.270776,0.795832,0.060009,0.518051,0.000260,0.838716,0.073770,0.590982,0.856660,0.771036,0.030603,0.626232,0.880255,0.766355,0.031177,0.411442,0.793725,0.729070,0.074987,0.594271,0.920374,0.726388,0.076520,0.446883,0.884145,0.943429,0.072998,0.438496,0.913514,0.838686,0.074242,0.591202,0.771383,0.030436,0.626571,0.766127,0.031864,0.411114,0.728968,0.074817,0.594059,0.726365,0.076066,0.446774,0.943465,0.072663,0.438577
603,6.030000,-0.032095,0.051115,-0.243827,0.795841,0.059974,0.518042,0.000297,0.838698,0.073821,0.590972,0.869704,0.771029,0.030654,0.626243,0.871940,0.766406,0.031031,0.411451,0.801290,0.729051,0.074990,0.594230,0.927353,0.726408,0.076387,0.446840,0.883280,0.943453,0.072960,0.438516,0.913387,0.838735,0.074415,0.591225,0.771247,0.030492,0.626644,0.766160,0.031823,0.411085,0.728953,0.074714,0.594013,0.726445,0.075880,0.446759,0.943500,0.072583,0.438525
604,6.040000,-0.017764,0.091360,-0.255203,0.795839,0.059998,0.518053,0.000272,0.838717,0.073785,0.590982,0.854709,0.771048,0.030607,0.626239,0.869394,0.766372,0.031136,0.411449,0.799205,0.729070,0.074973,0.594268,0.927888,0.726391,0.076475,0.446879,0.894240,0.943434,0.073011,0.438499,0.906201,0.838724,0.074288,0.591274,0.771464,0.030457,0.626518,0.766131,0.031769,0.411018,0.728928,0.074793,0.594094,0.726365,0.076066,0.446774,0.943426,0.072657,0.438626
605,6.050000,-0.031620,0.085339,-0.255221,0.795804,0.059970,0.518070,0.000322,0.838665,0.073765,0.591008,0.815943,0.770987,0.030590,0.626254,0.853504,0.766363,0.031096,0.411462,0.789180,0.729018,0.074953,0.594268,0.906987,0.726374,0.076439,0.446878,0.887500,0.943418,0.072974,0.438551,0.900542,0.838695,0.074436,0.591309,0.771266,0.030335,0.626702,0.766160,0.031823,0.411085,0.728936,0.074688,0.594020,0.726375,0.076012,0.446737,0.943401,0.072578,0.438577
606,6.060000,-0.015088,0.076584,-0.252934,0.795874,0.059988,0.518060,0.000277,0.838755,0.073796,0.590984,0.836934,0.771090,0.030624,0.626256,0.870421,0.766403,0.031098,0.411465,0.790019,0.729109,0.074981,0.594275,0.925571,0.726423,0.076444,0.446886,0.868055,0.943465,0.072986,0.438496,0.898383,0.838731,0.074385,0.591265,0.771458,0.030430,0.626564,0.766230,0.031855,0.411146,0.728940,0.074766,0.594156,0.726390,0.075952,0.446699,0.943500,0.072583,0.438525
607,6.070000,-0.022061,0.119333,-0.260545,0.795823,0.059971,0.518060,0.000281,0.838697,0.073719,0.590999,0.836934,0.771021,0.030530,0.626230,0.870421,0.766361,0.031164,0.411440,0.790019,0.729050,0.074916,0.594278,0.925571,0.726382,0.076489,0.446889,0.868055,0.943425,0.073009,0.438524,0.898383,0.838702,0.074318,0.591193,0.771343,0.030166,0.626582,0.766160,0.031823,0.411085,0.728889,0.074844,0.594112,0.726384,0.076037,0.446815,0.943465,0.072663,0.438577
608,6.080000,0.024978,0.057963,-0.359037,0.795814,0.059905,0.517992,0.000327,0.838772,0.073657,0.590881,0.842471,0.771051,0.030622,0.626214,0.850173,0.766215,0.031034,0.411427,0.806250,0.729130,0.075046,0.594248,0.939570,0.726343,0.076466,0.446861,0.885300,0.943373,0.072604,0.438320,0.911940,0.838657,0.074212,0.591284,0.771337,0.030505,0.626656,0.766024,0.031775,0.410982,0.728985,0.074769,0.594108,0.726406,0.076024,0.446752,0.943478,0.072202,0.438173
609,6.090000,-0.015439,0.106225,-0.270394,0.795869,0.059976,0.518084,0.000295,0.838754,0.073734,0.591015,0.826005,0.771075,0.030564,0.626264,0.865287,0.766390,0.031150,0.411474,0.778701,0.729108,0.074950,0.594306,0.914308,0.726423,0.076490,0.446918,0.885017,0.943464,0.072971,0.438528,0.889824,0.838741,0.074371,0.591326,0.771398,0.030262,0.626610,0.766230,0.031855,0.411146,0.728968,0.074790,0.594089,0.726384,0.076037,0.446815,0.943500,0.072583,0.438525
610,6.100000,-0.016480,0.072622,-0.253180,0.795892,0.059979,0.518033,0.000284,0.838771,0.073792,0.590957,0.833862,0.771105,0.030622,0.626230,0.877814,0.766424,0.031081,0.411440,0.784087,0.729125,0.074977,0.594245,0.907307,0.726443,0.076430,0.446856,0.880165,0.943485,0.072971,0.438472,0.901997,0.838766,0.074372,0.591281,0.771464,0.030457,0.626518,0.766160,0.031823,0.411085,0.728981,0.074734,0.594005,0.726476,0.075959,0.446775,0.943500,0.072583,0.438525
611,6.110000,0.103145,0.193631,0.214592,0.795678,0.060346,0.517978,0.000405,0.838595,0.074354,0.590842,0.893542,0.771356,0.030560,0.626162,0.903752,0.766226,0.031433,0.411384,0.863588,0.728950,0.074637,0.594359,0.930146,0.725949,0.076379,0.446979,0.823922,0.942995,0.074710,0.438140,0.849137,0.838722,0.074403,0.591245,0.771464,0.030457,0.626518,0.766056,0.031830,0.411050,0.728946,0.074772,0.594113,0.726476,0.075959,0.446775,0.942395,0.074646,0.438131
612,6.120000,0.022204,0.066864,-0.344696,0.795873,0.059914,0.517990,0.000314,0.838824,0.073665,0.590883,0.818796,0.771112,0.030608,0.626207,0.866544,0.766286,0.031052,0.411419,0.787540,0.729181,0.075026,0.594246,0.902218,0.726402,0.076469,0.446858,0.885605,0.943432,0.072662,0.438328,0.878119,0.838729,0.074305,0.591210,0.771387,0.030408,0.626618,0.766230,0.031855,0.411146,0.729016,0.074730,0.594050,0.726406,0.076024,0.446752,0.943478,0.072202,0.438173
613,6.130000,0.082191,0.235418,0.230980,0.795671,0.060356,0.518035,0.000467,0.838557,0.074323,0.590926,0.818796,0.771317,0.030484,0.626190,0.866544,0.766265,0.031513,0.411410,0.787540,0.728910,0.074573,0.594402,0.902218,0.725963,0.076422,0.447023,0.885605,0.943012,0.074820,0.438263,0.878119,0.838772,0.074387,0.591305,0.771393,0.030290,0.626563,0.766230,0.031855,0.411146,0.728937,0.074770,0.594117,0.726365,0.076066,0.446774,0.942292,0.074756,0.438288
614,6.140000,0.083491,0.259144,0.239480,0.795666,0.060302,0.517969,0.000376,0.838552,0.074246,0.590864,0.889657,0.771320,0.030382,0.626112,0.893019,0.766263,0.031499,0.411332,0.891637,0.728905,0.074477,0.594344,0.913147,0.725955,0.076387,0.446965,0.852216,0.943004,0.074821,0.438199,0.819290,0.838648,0.074226,0.591224,0.771349,0.030191,0.626536,0.766203,0.031803,0.411082,0.729016,0.074730,0.594050,0.726296,0.076029,0.446739,0.942482,0.074825,0.438163
615,6.150000,-0.022749,0.069295,-0.258757,0.795837,0.059971,0.518054,0.000283,0.838710,0.073784,0.590982,0.906774,0.771035,0.030623,0.626250,0.883521,0.766377,0.031069,0.411459,0.900286,0.729063,0.074980,0.594258,0.899293,0.726397,0.076425,0.446869,0.864073,0.943440,0.072944,0.438508,0.869365,0.838707,0.074338,0.591278,0.771383,0.030436,0.626571,0.766131,0.031769,0.411018,0.728928,0.074793,0.594094,0.726476,0.075959,0.446775,0.943401,0.072578,0.438577
616,6.160000,-0.014692,-0.003999,-0.185566,0.795831,0.059940,0.518033,0.000359,0.838696,0.073901,0.590937,0.847073,0.771081,0.030699,0.626270,0.878846,0.766393,0.030865,0.411479,0.734592,0.729048,0.074962,0.594227,0.939042,0.726360,0.076214,0.446836,0.795330,0.943406,0.073000,0.438450,0.902775,0.838741,0.074371,0.591326,0.771387,0.030627,0.626638,0.766160,0.031823,0.411085,0.728946,0.074772,0.594113,0.726226,0.075465,0.446534,0.943507,0.072625,0.438475
617,6.170000,0.032294,0.067417,-0.348542,0.795847,0.059916,0.517962,0.000303,0.838811,0.073664,0.590848,0.808866,0.771103,0.030611,0.626183,0.871035,0.766239,0.031057,0.411396,0.783400,0.729170,0.075032,0.594230,0.890567,0.726364,0.076476,0.446843,0.886817,0.943393,0.072655,0.438274,0.881984,0.838727,0.074317,0.591236,0.771464,0.030457,0.626518,0.766056,0.031830,0.411050,0.728942,0.074711,0.594039,0.726412,0.076034,0.446758,0.943478,0.072202,0.438173
618,6.180000,-0.015566,0.127507,-0.260158,0.795836,0.059942,0.518023,0.000310,0.838718,0.073680,0.590960,0.801707,0.771047,0.030485,0.626193,0.863924,0.766362,0.031149,0.411403,0.808655,0.729072,0.074875,0.594251,0.947370,0.726387,0.076470,0.446863,0.891064,0.943429,0.072992,0.438472,0.906266,0.838745,0.074401,0.591288,0.771278,0.030073,0.626462,0.766131,0.031769,0.411018,0.728968,0.074790,0.594089,0.726384,0.076037,0.446815,0.943507,0.072625,0.438475
619,6.190000,-0.017602,0.089204,-0.256714,0.795819,0.059979,0.518058,0.000275,0.838698,0.073768,0.590986,0.801707,0.771028,0.030593,0.626246,0.863924,0.766351,0.031114,0.411455,0.808655,0.729051,0.074959,0.594273,0.947370,0.726372,0.076455,0.446884,0.891064,0.943414,0.072985,0.438503,0.906266,0.838715,0.074402,0.591247,0.771414,0.030335,0.626536,0.766203,0.031803,0.411082,0.728937,0.074770,0.594117,0.726296,0.076029,0.446739,0.943364,0.072572,0.438622
620,6.200000,-0.010178,0.113426,-0.267833,0.795838,0.059930,0.518033,0.000303,0.838729,0.073680,0.590961,0.828650,0.771055,0.030503,0.626211,0.863123,0.766350,0.031116,0.411422,0.800529,0.729083,0.074891,0.594263,0.932402,0.726385,0.076450,0.446875,0.885844,0.943425,0.072941,0.438464,0.891827,0.838780,0.074303,0.591208,0.771349,0.030191,0.626536,0.766096,0.031811,0.411047,0.728937,0.074770,0.594117,0.726364,0.075967,0.446761,0.943500,0.072583,0.438525
621,6.210000,0.019053,0.026242,-0.336162,0.795856,0.059949,0.518026,0.000362,0.838801,0.073759,0.590912,0.831979,0.771094,0.030716,0.626262,0.865619,0.766280,0.031008,0.411474,0.792597,0.729159,0.075106,0.594267,0.940279,0.726387,0.076443,0.446879,0.875883,0.943418,0.072663,0.438363,0.907155,0.838776,0.074418,0.591268,0.771340,0.030475,0.626705,0.766230,0.031855,0.411146,0.728927,0.074863,0.594097,0.726401,0.075928,0.446785,0.943478,0.072202,0.438173
622,6.220000,-0.017249,0.066851,-0.244504,0.795874,0.059980,0.518020,0.000274,0.838751,0.073807,0.590942,0.826096,0.771090,0.030631,0.626219,0.872735,0.766412,0.031067,0.411428,0.786298,0.729104,0.074976,0.594229,0.909636,0.726423,0.076413,0.446840,0.894018,0.943466,0.072986,0.438459,0.897419,0.838741,0.074430,0.591251,0.771464,0.030457,0.626518,0.766165,0.031759,0.410991,0.728947,0.074717,0.594031,0.726427,0.075992,0.446792,0.943500,0.072583,0.438525
623,6.230000,-0.019992,0.087583,-0.302372,0.795802,0.059975,0.518062,0.000294,0.838688,0.073732,0.590992,0.845229,0.770983,0.030612,0.626250,0.848065,0.766315,0.031131,0.411459,0.799487,0.729043,0.075011,0.594274,0.930302,0.726371,0.076505,0.446885,0.886819,0.943410,0.072861,0.438513,0.909084,0.838697,0.074319,0.591191,0.771275,0.030333,0.626703,0.766160,0.031823,0.411085,0.728889,0.074844,0.594112,0.726365,0.076066,0.446774,0.943437,0.072499,0.438524
624,6.240000,0.033053,0.036091,-0.320230,0.795846,0.059904,0.517943,0.000308,0.838805,0.073714,0.590820,0.794686,0.771118,0.030646,0.626180,0.870275,0.766252,0.030973,0.411393,0.767604,0.729163,0.075029,0.594203,0.898481,0.726354,0.076392,0.446815,0.880431,0.943385,0.072673,0.438246,0.878607,0.838718,0.074431,0.591210,0.771464,0.030457,0.626518,0.766024,0.031775,0.410982,0.728981,0.074708,0.594034,0.726409,0.075923,0.446739,0.943478,0.072202,0.438173
625,6.250000,0.001204,0.086886,-0.256001,0.795839,0.060007,0.518046,0.000291,0.838742,0.073800,0.590960,0.835172,0.771084,0.030625,0.626243,0.875524,0.766337,0.031137,0.411454,0.787497,0.729096,0.074990,0.594282,0.916305,0.726369,0.076479,0.446894,0.887433,0.943408,0.073012,0.438442,0.899960,0.838718,0.074374,0.591283,0.771464,0.030457,0.626518,0.766056,0.031830,0.411050,0.728898,0.074772,0.594123,0.726384,0.076037,0.446815,0.943507,0.072625,0.438475
626,6.260000,-0.008675,0.101352,-0.265559,0.795824,0.059948,0.518004,0.000285,0.838717,0.073715,0.590929,0.835172,0.771045,0.030543,0.626190,0.875524,0.766335,0.031110,0.411400,0.787497,0.729071,0.074923,0.594233,0.916305,0.726369,0.076450,0.446845,0.887433,0.943409,0.072948,0.438429,0.899960,0.838728,0.074319,0.591144,0.771399,0.030316,0.626517,0.766024,0.031775,0.410982,0.728981,0.074708,0.594034,0.726412,0.076034,0.446758,0.943401,0.072578,0.438577
627,6.270000,0.023275,0.043732,-0.332856,0.795861,0.059939,0.517997,0.000342,0.838810,0.073729,0.590884,0.839666,0.771108,0.030671,0.626226,0.866842,0.766278,0.031028,0.411438,0.788823,0.729168,0.075068,0.594248,0.923400,0.726385,0.076451,0.446860,0.893202,0.943416,0.072685,0.438326,0.900177,0.838802,0.074419,0.591221,0.771337,0.030505,0.626656,0.766230,0.031855,0.411146,0.728986,0.074711,0.594079,0.726345,0.075997,0.446721,0.943478,0.072202,0.438173
628,6.280000,0.025407,0.043509,-0.345394,0.795864,0.059936,0.517992,0.000306,0.838819,0.073717,0.590878,0.807850,0.771109,0.030674,0.626222,0.871279,0.766271,0.031031,0.411435,0.780420,0.729177,0.075080,0.594246,0.891162,0.726389,0.076463,0.446858,0.880888,0.943419,0.072650,0.438317,0.872253,0.838754,0.074303,0.591254,0.771387,0.030627,0.626638,0.766160,0.031823,0.411085,0.728998,0.074688,0.594053,0.726412,0.076034,0.446758,0.943478,0.072202,0.438173
629,6.290000,0.092906,0.175813,0.198689,0.795667,0.060344,0.518014,0.000427,0.838575,0.074363,0.590882,0.895424,0.771317,0.030598,0.626204,0.889784,0.766225,0.031406,0.411424,0.864710,0.728929,0.074678,0.594379,0.923127,0.725955,0.076375,0.446998,0.839529,0.943001,0.074643,0.438199,0.824819,0.838707,0.074338,0.591278,0.771387,0.030627,0.626638,0.766160,0.031823,0.411085,0.728986,0.074711,0.594079,0.726427,0.075992,0.446792,0.942304,0.074576,0.438173
630,6.300000,0.085232,0.187566,0.251091,0.795696,0.060398,0.518012,0.000391,0.838580,0.074441,0.590888,0.884465,0.771358,0.030608,0.626193,0.888188,0.766295,0.031455,0.411412,0.877912,0.728934,0.074655,0.594371,0.915776,0.725979,0.076380,0.446990,0.860166,0.943028,0.074848,0.438220,0.862857,0.838772,0.074387,0.591305,0.771387,0.030627,0.626638,0.766203,0.031803,0.411082,0.728942,0.074711,0.594039,0.726384,0.076037,0.446815,0.942482,0.074825,0.438163
631,6.310000,0.031222,0.075348,-0.326038,0.795883,0.059895,0.517967,0.000322,0.838840,0.073650,0.590855,0.812100,0.771148,0.030566,0.626183,0.864765,0.766289,0.031040,0.411397,0.792520,0.729198,0.074975,0.594235,0.910813,0.726395,0.076438,0.446849,0.887252,0.943425,0.072704,0.438283,0.879794,0.838753,0.074318,0.591190,0.771408,0.030309,0.626582,0.766203,0.031803,0.411082,0.729016,0.074730,0.594050,0.726427,0.075992,0.446792,0.943498,0.072257,0.438119
632,6.320000,-0.041574,0.127876,-0.243791,0.795793,0.059927,0.518068,0.000289,0.838638,0.073676,0.591024,0.812100,0.770963,0.030462,0.626225,0.864765,0.766376,0.031127,0.411434,0.792520,0.728990,0.074840,0.594265,0.910813,0.726372,0.076435,0.446876,0.887252,0.943418,0.073020,0.438584,0.879794,0.838615,0.074249,0.591305,0.771276,0.030170,0.626591,0.766160,0.031823,0.411085,0.728910,0.074717,0.594039,0.726364,0.075967,0.446761,0.943435,0.072670,0.438626
633,6.330000,0.030999,0.049200,-0.332615,0.795837,0.059930,0.517988,0.000335,0.838796,0.073713,0.590870,0.840306,0.771099,0.030652,0.626217,0.859261,0.766241,0.031029,0.411431,0.798019,0.729155,0.075051,0.594249,0.932608,0.726352,0.076448,0.446862,0.879501,0.943382,0.072684,0.438299,0.911835,0.838712,0.074227,0.591220,0.771381,0.030600,0.626686,0.766127,0.031864,0.411114,0.728952,0.074717,0.594038,0.726361,0.075956,0.446757,0.943498,0.072257,0.438119
634,6.340000,0.017739,0.063676,-0.339404,0.795859,0.059904,0.517998,0.000331,0.838803,0.073663,0.590893,0.843171,0.771093,0.030602,0.626214,0.862570,0.766284,0.031034,0.411426,0.774926,0.729161,0.075014,0.594247,0.888828,0.726392,0.076448,0.446860,0.874248,0.943424,0.072661,0.438346,0.880629,0.838772,0.074387,0.591305,0.771339,0.030341,0.626543,0.766160,0.031823,0.411085,0.728937,0.074770,0.594117,0.726476,0.075959,0.446775,0.943478,0.072202,0.438173
635,6.350000,-0.031224,0.084958,-0.248310,0.795839,0.059975,0.518070,0.000292,0.838699,0.073776,0.591008,0.870042,0.771027,0.030593,0.626254,0.849540,0.766401,0.031098,0.411463,0.786904,0.729051,0.074951,0.594268,0.913680,0.726407,0.076436,0.446879,0.881973,0.943451,0.072997,0.438550,0.912844,0.838683,0.074262,0.591191,0.771335,0.030450,0.626751,0.766160,0.031823,0.411085,0.728981,0.074708,0.594034,0.726456,0.075989,0.446734,0.943426,0.072657,0.438626
636,6.360000,-0.018941,0.045960,-0.264377,0.795856,0.059986,0.518064,0.000283,0.838735,0.073825,0.590983,0.842070,0.771058,0.030685,0.626274,0.867207,0.766386,0.031044,0.411483,0.777096,0.729088,0.075033,0.594266,0.894121,0.726412,0.076418,0.446876,0.875222,0.943454,0.072912,0.438503,0.896475,0.838750,0.074390,0.591264,0.771381,0.030600,0.626686,0.766230,0.031855,0.411146,0.728951,0.074688,0.594062,0.726390,0.075952,0.446699,0.943437,0.072499,0.438524
637,6.370000,-0.009941,0.064058,-0.279295,0.795870,0.059962,0.518026,0.000252,0.838764,0.073766,0.590943,0.824489,0.771082,0.030633,0.626230,0.872655,0.766377,0.031062,0.411440,0.783180,0.729119,0.075002,0.594244,0.900055,0.726420,0.076435,0.446855,0.888310,0.943460,0.072875,0.438446,0.887046,0.838744,0.074434,0.591160,0.771464,0.030457,0.626518,0.766160,0.031823,0.411085,0.728951,0.074688,0.594062,0.726427,0.075992,0.446792,0.943480,0.072432,0.438531
638,6.380000,-0.016666,0.048543,-0.280749,0.795820,0.059996,0.518021,0.000295,0.838706,0.073818,0.590939,0.824489,0.771018,0.030697,0.626230,0.872655,0.766338,0.031067,0.411439,0.783180,0.729060,0.075058,0.594226,0.900055,0.726379,0.076450,0.446837,0.888310,0.943419,0.072883,0.438455,0.887046,0.838680,0.074440,0.591265,0.771388,0.030464,0.626524,0.766024,0.031775,0.410982,0.728928,0.074868,0.594079,0.726456,0.075989,0.446734,0.943437,0.072499,0.438524
639,6.390000,-0.008799,0.103842,-0.280052,0.795853,0.059941,0.518031,0.000277,0.838749,0.073694,0.590956,0.824392,0.771066,0.030537,0.626215,0.868306,0.766357,0.031115,0.411425,0.775146,0.729103,0.074929,0.594260,0.931369,0.726402,0.076463,0.446872,0.880306,0.943441,0.072907,0.438457,0.902297,0.838726,0.074279,0.591289,0.771399,0.030316,0.626517,0.766230,0.031855,0.411146,0.728976,0.074733,0.594055,0.726345,0.075997,0.446721,0.943445,0.072509,0.438455
640,6.400000,-0.023764,0.084477,-0.250144,0.795830,0.060003,0.518078,0.000269,0.838699,0.073803,0.591009,0.831565,0.771030,0.030623,0.626265,0.874804,0.766377,0.031125,0.411474,0.799678,0.729052,0.074982,0.594284,0.922516,0.726389,0.076465,0.446895,0.876556,0.943432,0.073019,0.438538,0.900623,0.838614,0.074307,0.591274,0.771337,0.030505,0.626656,0.766160,0.031823,0.411085,0.729016,0.074730,0.594050,0.726384,0.076037,0.446815,0.943465,0.072663,0.438577
641,6.410000,-0.017248,0.058490,-0.265567,0.795847,0.060032,0.518082,0.000286,0.838728,0.073854,0.591003,0.846899,0.771051,0.030708,0.626286,0.867498,0.766373,0.031114,0.411495,0.792187,0.729082,0.075064,0.594289,0.910497,0.726402,0.076481,0.446900,0.877196,0.943443,0.072973,0.438520,0.901450,0.838706,0.074383,0.591309,0.771381,0.030600,0.626686,0.766230,0.031855,0.411146,0.728968,0.074790,0.594089,0.726296,0.076029,0.446739,0.943500,0.072583,0.438525
642,6.420000,-0.023247,0.068080,-0.249820,0.795851,0.060014,0.518082,0.000266,0.838721,0.073835,0.591009,0.868953,0.771053,0.030665,0.626278,0.876726,0.766397,0.031106,0.411487,0.786108,0.729074,0.075014,0.594285,0.906053,0.726409,0.076456,0.446895,0.884537,0.943452,0.073008,0.438537,0.909327,0.838724,0.074288,0.591274,0.771387,0.030627,0.626638,0.766160,0.031823,0.411085,0.728976,0.074733,0.594055,0.726432,0.076005,0.446799,0.943426,0.072657,0.438626
643,6.430000,-0.020566,0.074860,-0.232380,0.795875,0.059998,0.518068,0.000269,0.838745,0.073824,0.590995,0.844665,0.771091,0.030629,0.626262,0.869024,0.766425,0.031094,0.411471,0.787378,0.729098,0.074969,0.594276,0.927587,0.726425,0.076427,0.446886,0.868545,0.943469,0.073047,0.438518,0.902910,0.838718,0.074374,0.591283,0.771467,0.030428,0.626566,0.766230,0.031855,0.411146,0.728968,0.074790,0.594089,0.726409,0.075923,0.446739,0.943465,0.072663,0.438577
644,6.440000,-0.016363,0.089141,-0.263937,0.795849,0.059963,0.518042,0.000304,0.838731,0.073747,0.590969,0.844665,0.771057,0.030580,0.626230,0.869024,0.766375,0.031101,0.411440,0.787378,0.729085,0.074951,0.594258,0.927587,0.726403,0.076448,0.446869,0.868545,0.943444,0.072950,0.438484,0.902910,0.838695,0.074250,0.591350,0.771458,0.030430,0.626564,0.766160,0.031823,0.411085,0.728975,0.074761,0.594025,0.726304,0.075974,0.446695,0.943500,0.072583,0.438525
645,6.450000,-0.018774,0.112065,-0.267648,0.795857,0.059943,0.518084,0.000302,0.838737,0.073695,0.591019,0.841791,0.771058,0.030518,0.626259,0.864173,0.766385,0.031126,0.411469,0.791880,0.729090,0.074905,0.594303,0.919872,0.726414,0.076461,0.446915,0.871490,0.943456,0.072952,0.438537,0.906525,0.838771,0.074349,0.591357,0.771349,0.030191,0.626536,0.766160,0.031823,0.411085,0.728968,0.074790,0.594089,0.726496,0.075968,0.446856,0.943401,0.072578,0.438577
