,Type,Rigid Body,Rigid Body,Rigid Body,Rigid Body,Rigid Body,Rigid Body,Rigid Body,Rigid Body Marker,Rigid Body Marker,Rigid Body Marker,Rigid Body Marker,Rigid Body Marker,Rigid Body Marker,Rigid Body Marker,Rigid Body Marker,Rigid Body Marker,Rigid Body Marker,Rigid Body Marker,Rigid Body Marker,Rigid Body Marker,Rigid Body Marker,Rigid Body Marker,Rigid Body Marker,Rigid Body Marker,Rigid Body Marker,Rigid Body Marker,Rigid Body Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker
,Name,robotdiff_CENTRE,robotdiff_CENTRE,robotdiff_CENTRE,robotdiff_CENTRE,robotdiff_CENTRE,robotdiff_CENTRE,robotdiff_CENTRE,"robotdiff_CENTRE:Marker1","robotdiff_CENTRE:Marker1","robotdiff_CENTRE:Marker1","robotdiff_CENTRE:Marker1","robotdiff_CENTRE:Marker2","robotdiff_CENTRE:Marker2","robotdiff_CENTRE:Marker2","robotdiff_CENTRE:Marker2","robotdiff_CENTRE:Marker3","robotdiff_CENTRE:Marker3","robotdiff_CENTRE:Marker3","robotdiff_CENTRE:Marker3","robotdiff_CENTRE:Marker4","robotdiff_CENTRE:Marker4","robotdiff_CENTRE:Marker4","robotdiff_CENTRE:Marker4","robotdiff_CENTRE:Marker5","robotdiff_CENTRE:Marker5","robotdiff_CENTRE:Marker5","robotdiff_CENTRE:Marker5",robotdiff_CENTRE:Marker1,robotdiff_CENTRE:Marker1,robotdiff_CENTRE:Marker1,robotdiff_CENTRE:Marker2,robotdiff_CENTRE:Marker2,robotdiff_CENTRE:Marker2,robotdiff_CENTRE:Marker3,robotdiff_CENTRE:Marker3,robotdiff_CENTRE:Marker3,robotdiff_CENTRE:Marker4,robotdiff_CENTRE:Marker4,robotdiff_CENTRE:Marker4,robotdiff_CENTRE:Marker5,robotdiff_CENTRE:Marker5,robotdiff_CENTRE:Marker5
,ID,"68EE113BB6EB11EA2C2F332BD074C080","68EE113BB6EB11EA2C2F332BD074C080","68EE113BB6EB11EA2C2F332BD074C080","68EE113BB6EB11EA2C2F332BD074C080","68EE113BB6EB11EA2C2F332BD074C080","68EE113BB6EB11EA2C2F332BD074C080","68EE113BB6EB11EA2C2F332BD074C080","68EE113BB6EB11EA2C2F332BD074C080","68EE113BB6EB11EA2C2F332BD074C080","68EE113BB6EB11EA2C2F332BD074C080","68EE113BB6EB11EA2C2F332BD074C080","68EE113BB6EB11EA2C2F332BD074C080","68EE113BB6EB11EA2C2F332BD074C080","68EE113BB6EB11EA2C2F332BD074C080","68EE113BB6EB11EA2C2F332BD074C080","68EE113BB6EB11EA2C2F332BD074C080","68EE113BB6EB11EA2C2F332BD074C080","68EE113BB6EB11EA2C2F332BD074C080","68EE113BB6EB11EA2C2F332BD074C080","68EE113BB6EB11EA2C2F332BD074C080","68EE113BB6EB11EA2C2F332BD074C080","68EE113BB6EB11EA2C2F332BD074C080","68EE113BB6EB11EA2C2F332BD074C080","68EE113BB6EB11EA2C2F332BD074C080","68EE113BB6EB11EA2C2F332BD074C080","68EE113BB6EB11EA2C2F332BD074C080","68EE113BB6EB11EA2C2F332BD074C080","C9EA0","C9EA0","C9EA0","CA060","CA060","CA060","C9EB0","C9EB0","C9EB0","CA0B0","CA0B0","CA0B0","C9EC0","C9EC0","C9EC0"
,,Rotation,Rotation,Rotation,Position,Position,Position,Mean Marker Error,Position,Position,Position,Marker Quality,Position,Position,Position,Marker Quality,Position,Position,Position,Marker Quality,Position,Position,Position,Marker Quality,Position,Position,Position,Marker Quality,Position,Position,Position,Position,Position,Position,Position,Position,Position,Position,Position,Position,Position,Position,Position
Frame,Time (Seconds),Y,X,Z,X,Y,Z,,X,Y,Z,,X,Y,Z,,X,Y,Z,,X,Y,Z,,X,Y,Z,,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z
891,8.910000,-0.004742,0.041469,-0.028770,0.067042,0.074141,0.044146,0.000139,0.130531,0.091791,0.028187,0.967055,0.132625,0.047034,-0.023190,0.951846,0.082137,0.091831,-0.025624,0.955541,-0.030838,0.047865,0.119070,0.976994,0.020756,0.092184,0.122285,0.954156,0.130602,0.091900,0.028162,0.132469,0.046922,-0.023204,0.082303,0.091875,-0.025673,-0.030751,0.047844,0.119092,0.020586,0.092163,0.122351
892,8.920000,0.009635,0.003241,-0.031166,0.067054,0.074108,0.044127,0.000149,0.130540,0.091745,0.028141,0.926943,0.132619,0.046953,-0.023206,0.919121,0.082133,0.091751,-0.025658,0.964639,-0.030808,0.047886,0.119093,0.977980,0.020788,0.092205,0.122266,0.960613,0.130681,0.092001,0.028144,0.132409,0.046707,-0.023219,0.082254,0.091813,-0.025694,-0.030737,0.047851,0.119055,0.020661,0.092167,0.122352
893,8.930000,0.001319,0.030312,-0.063607,0.067045,0.074092,0.044143,0.000133,0.130543,0.091701,0.028175,0.948135,0.132604,0.046932,-0.023194,0.925232,0.082144,0.091760,-0.025631,0.949182,-0.030843,0.047890,0.119083,0.974197,0.020778,0.092179,0.122284,0.963687,0.130602,0.091900,0.028162,0.132409,0.046707,-0.023219,0.082326,0.091849,-0.025635,-0.030751,0.047844,0.119092,0.020637,0.092161,0.122316
894,8.940000,-0.005852,0.040598,-0.037259,0.067047,0.074148,0.044160,0.000117,0.130538,0.091789,0.028203,0.973312,0.132627,0.047030,-0.023174,0.951504,0.082146,0.091835,-0.025610,0.956588,-0.030838,0.047888,0.119082,0.975474,0.020762,0.092199,0.122298,0.964736,0.130579,0.091883,0.028232,0.132469,0.046922,-0.023204,0.082303,0.091875,-0.025673,-0.030751,0.047844,0.119092,0.020632,0.092216,0.122352
895,8.950000,0.005608,0.049113,-0.048601,0.067063,0.074133,0.044143,0.000124,0.130554,0.091763,0.028176,0.972177,0.132624,0.047012,-0.023208,0.955245,0.082151,0.091827,-0.025627,0.955211,-0.030813,0.047880,0.119081,0.981845,0.020796,0.092181,0.122293,0.963287,0.130608,0.091856,0.028146,0.132469,0.046922,-0.023204,0.082317,0.091862,-0.025685,-0.030751,0.047844,0.119092,0.020669,0.092179,0.122366
896,8.960000,-0.010412,0.042015,-0.048228,0.067022,0.074149,0.044155,0.000122,0.130518,0.091778,0.028204,0.983734,0.132602,0.047020,-0.023174,0.958025,0.082130,0.091835,-0.025613,0.958711,-0.030875,0.047905,0.119069,0.965053,0.020733,0.092207,0.122290,0.949206,0.130573,0.091812,0.028212,0.132469,0.046922,-0.023204,0.082269,0.091907,-0.025663,-0.030751,0.047844,0.119092,0.020544,0.092259,0.122341
897,8.970000,-0.002371,0.028124,-0.055944,0.067073,0.074183,0.044175,0.000141,0.130569,0.091799,0.028210,0.949470,0.132640,0.047029,-0.023156,0.948209,0.082173,0.091850,-0.025599,0.962219,-0.030817,0.047970,0.119110,0.975560,0.020798,0.092266,0.122312,0.966458,0.130726,0.091924,0.028239,0.132469,0.046922,-0.023204,0.082303,0.091875,-0.025673,-0.030819,0.047879,0.119144,0.020688,0.092317,0.122370
898,8.980000,0.016815,0.023333,-0.008645,0.067055,0.074127,0.044178,0.000143,0.130531,0.091795,0.028191,0.977642,0.132622,0.047021,-0.023173,0.953719,0.082118,0.091800,-0.025603,0.945824,-0.030788,0.047840,0.119147,0.973624,0.020791,0.092178,0.122329,0.950774,0.130562,0.091864,0.028143,0.132469,0.046922,-0.023204,0.082326,0.091849,-0.025635,-0.030718,0.047761,0.119157,0.020635,0.092241,0.122432
899,8.990000,-0.077851,-0.054570,0.020430,0.066960,0.074105,0.044065,0.000195,0.130454,0.091783,0.028158,0.912093,0.132652,0.046941,-0.023141,0.893640,0.082129,0.091691,-0.025715,0.933737,-0.030993,0.047870,0.118908,0.923680,0.020558,0.092239,0.122115,0.884991,0.130729,0.092001,0.028174,0.132340,0.046663,-0.023223,0.082326,0.091849,-0.025635,-0.030751,0.047844,0.119092,0.020151,0.092162,0.121916
900,9.000000,-0.017112,0.069036,0.015924,0.067085,0.074148,0.044175,0.000118,0.130563,0.091856,0.028239,0.977247,0.132704,0.047124,-0.023159,0.971283,0.082181,0.091884,-0.025583,0.962277,-0.030790,0.047759,0.119065,0.970793,0.020768,0.092117,0.122313,0.955849,0.130646,0.091822,0.028257,0.132603,0.047175,-0.023183,0.082303,0.091875,-0.025673,-0.030718,0.047761,0.119157,0.020591,0.092107,0.122315
901,9.010000,0.005454,0.043462,-0.045881,0.067072,0.074157,0.044161,0.000124,0.130563,0.091789,0.028192,0.977247,0.132635,0.047032,-0.023187,0.971283,0.082160,0.091845,-0.025611,0.962277,-0.030802,0.047907,0.119102,0.970793,0.020805,0.092211,0.122309,0.955849,0.130650,0.091900,0.028192,0.132469,0.046922,-0.023204,0.082303,0.091875,-0.025673,-0.030751,0.047844,0.119092,0.020689,0.092243,0.122399
902,9.020000,0.000851,0.028074,-0.022853,0.067042,0.074153,0.044145,0.000122,0.130527,0.091806,0.028177,0.964831,0.132621,0.047037,-0.023190,0.949978,0.082128,0.091829,-0.025630,0.960385,-0.030828,0.047884,0.119085,0.979604,0.020761,0.092210,0.122285,0.962384,0.130556,0.091908,0.028160,0.132469,0.046922,-0.023204,0.082303,0.091875,-0.025673,-0.030751,0.047844,0.119092,0.020632,0.092216,0.122352
903,9.030000,0.012396,0.036288,-0.046716,0.067043,0.074151,0.044162,0.000135,0.130532,0.091780,0.028184,0.973321,0.132597,0.047017,-0.023190,0.952219,0.082122,0.091830,-0.025613,0.953646,-0.030823,0.047912,0.119118,0.978244,0.020785,0.092216,0.122314,0.963620,0.130492,0.091845,0.028184,0.132469,0.046922,-0.023204,0.082303,0.091875,-0.025673,-0.030713,0.047881,0.119105,0.020663,0.092232,0.122400
904,9.040000,-0.020383,0.078794,-0.075062,0.067054,0.074131,0.044178,0.000157,0.130561,0.091740,0.028249,0.980982,0.132633,0.047014,-0.023157,0.959988,0.082182,0.091854,-0.025576,0.951220,-0.030867,0.047884,0.119058,0.971294,0.020761,0.092160,0.122317,0.962381,0.130729,0.091871,0.028308,0.132469,0.046922,-0.023204,0.082303,0.091875,-0.025673,-0.030819,0.047879,0.119144,0.020591,0.092107,0.122315
905,9.050000,-0.001487,0.062304,-0.099225,0.067064,0.074099,0.044171,0.000178,0.130574,0.091677,0.028216,0.944768,0.132610,0.046936,-0.023178,0.951436,0.082177,0.091796,-0.025593,0.961072,-0.030843,0.047916,0.119091,0.975256,0.020805,0.092171,0.122320,0.955611,0.130729,0.091871,0.028308,0.132409,0.046707,-0.023219,0.082293,0.091888,-0.025722,-0.030751,0.047844,0.119092,0.020641,0.092188,0.122397
906,9.060000,0.005085,0.010921,-0.046765,0.067036,0.074113,0.044141,0.000142,0.130527,0.091735,0.028162,0.933832,0.132599,0.046949,-0.023191,0.923201,0.082125,0.091761,-0.025641,0.950929,-0.030839,0.047907,0.119095,0.970716,0.020768,0.092212,0.122278,0.954581,0.130569,0.091933,0.028163,0.132409,0.046707,-0.023219,0.082317,0.091862,-0.025685,-0.030751,0.047844,0.119092,0.020632,0.092216,0.122352
907,9.070000,-0.000505,0.062298,-0.054552,0.067044,0.074138,0.044178,0.000120,0.130540,0.091766,0.028221,0.949381,0.132610,0.047026,-0.023173,0.922881,0.082142,0.091847,-0.025587,0.944598,-0.030842,0.047879,0.119099,0.972878,0.020772,0.092174,0.122327,0.961264,0.130566,0.091855,0.028228,0.132469,0.046922,-0.023204,0.082293,0.091880,-0.025626,-0.030751,0.047844,0.119092,0.020641,0.092188,0.122397
908,9.080000,0.001014,0.018340,-0.007678,0.067081,0.074175,0.044134,0.000158,0.130561,0.091842,0.028162,0.976517,0.132667,0.047064,-0.023197,0.955540,0.082162,0.091843,-0.025644,0.960138,-0.030782,0.047893,0.119078,0.975590,0.020795,0.092232,0.122271,0.962784,0.130751,0.092019,0.028103,0.132469,0.046922,-0.023204,0.082303,0.091875,-0.025673,-0.030751,0.047844,0.119092,0.020632,0.092216,0.122352
909,9.090000,0.002726,0.052216,-0.057299,0.067074,0.074148,0.044161,0.000135,0.130569,0.091770,0.028198,0.933614,0.132634,0.047021,-0.023188,0.939000,0.082168,0.091844,-0.025607,0.963274,-0.030810,0.047906,0.119093,0.985225,0.020806,0.092199,0.122310,0.954221,0.130682,0.091866,0.028191,0.132469,0.046922,-0.023204,0.082303,0.091875,-0.025673,-0.030751,0.047844,0.119092,0.020663,0.092232,0.122400
910,9.100000,0.016709,0.154305,-0.148352,0.067031,0.074035,0.044207,0.000255,0.130550,0.091584,0.028260,0.962782,0.132531,0.046923,-0.023206,0.951739,0.082136,0.091831,-0.025533,0.961806,-0.030876,0.047815,0.119117,0.978658,0.020811,0.092020,0.122400,0.956850,0.130682,0.091866,0.028191,0.132409,0.046707,-0.023219,0.082303,0.091875,-0.025673,-0.030778,0.047950,0.119139,0.020520,0.091761,0.122613
911,9.110000,0.014894,0.024435,-0.092496,0.067062,0.074115,0.044154,0.000139,0.130565,0.091690,0.028169,0.920151,0.132592,0.046915,-0.023196,0.937880,0.082153,0.091768,-0.025626,0.944560,-0.030821,0.047970,0.119119,0.957994,0.020822,0.092233,0.122304,0.888878,0.130608,0.091856,0.028146,0.132409,0.046707,-0.023219,0.082326,0.091849,-0.025635,-0.030711,0.047913,0.119088,0.020673,0.092251,0.122391
912,9.120000,0.004361,0.067812,-0.100393,0.067039,0.074142,0.044177,0.000124,0.130547,0.091720,0.028217,0.956844,0.132577,0.046984,-0.023181,0.930548,0.082145,0.091845,-0.025587,0.952119,-0.030862,0.047953,0.119105,0.967890,0.020787,0.092207,0.122332,0.956659,0.130557,0.091774,0.028226,0.132469,0.046922,-0.023204,0.082303,0.091875,-0.025673,-0.030778,0.047950,0.119139,0.020641,0.092188,0.122397
913,9.130000,-0.010778,0.082274,-0.083497,0.067092,0.074127,0.044185,0.000126,0.130599,0.091728,0.028246,0.965374,0.132656,0.047005,-0.023163,0.948211,0.082211,0.091853,-0.025570,0.959129,-0.030821,0.047891,0.119080,0.978676,0.020814,0.092159,0.122333,0.957736,0.130661,0.091851,0.028263,0.132535,0.046842,-0.023206,0.082341,0.091925,-0.025638,-0.030751,0.047844,0.119092,0.020668,0.092173,0.122417
914,9.140000,-0.006019,0.043571,-0.029371,0.067084,0.074154,0.044141,0.000151,0.130573,0.091804,0.028184,0.937582,0.132668,0.047048,-0.023194,0.941110,0.082180,0.091846,-0.025628,0.966649,-0.030798,0.047876,0.119061,0.983826,0.020795,0.092194,0.122280,0.958578,0.130761,0.091967,0.028172,0.132469,0.046922,-0.023204,0.082303,0.091875,-0.025673,-0.030751,0.047844,0.119092,0.020637,0.092161,0.122316
915,9.150000,0.013363,-0.006766,-0.019376,0.067072,0.074115,0.044129,0.000130,0.130552,0.091762,0.028136,0.940725,0.132638,0.046962,-0.023205,0.914401,0.082142,0.091749,-0.025661,0.948745,-0.030780,0.047886,0.119106,0.964564,0.020807,0.092216,0.122267,0.961400,0.130687,0.091957,0.028127,0.132409,0.046707,-0.023219,0.082303,0.091875,-0.025673,-0.030704,0.047767,0.119121,0.020662,0.092267,0.122287
916,9.160000,0.003633,0.047049,-0.049794,0.067064,0.074150,0.044161,0.000126,0.130557,0.091778,0.028195,0.968963,0.132627,0.047025,-0.023187,0.952572,0.082156,0.091841,-0.025610,0.959112,-0.030814,0.047902,0.119096,0.978592,0.020796,0.092202,0.122308,0.958896,0.130636,0.091874,0.028188,0.132469,0.046922,-0.023204,0.082303,0.091875,-0.025673,-0.030751,0.047844,0.119092,0.020663,0.092232,0.122400
917,9.170000,0.014234,0.048493,-0.089817,0.067043,0.074111,0.044144,0.000127,0.130545,0.091696,0.028166,0.956686,0.132575,0.046942,-0.023217,0.928071,0.082134,0.091794,-0.025629,0.955131,-0.030840,0.047930,0.119097,0.965928,0.020802,0.092194,0.122300,0.956133,0.130608,0.091856,0.028146,0.132409,0.046707,-0.023219,0.082269,0.091907,-0.025663,-0.030737,0.047851,0.119055,0.020663,0.092232,0.122400
918,9.180000,-0.000933,0.065400,-0.061147,0.067059,0.074150,0.044152,0.000143,0.130556,0.091771,0.028197,0.972001,0.132622,0.047033,-0.023199,0.952719,0.082159,0.091861,-0.025612,0.951348,-0.030831,0.047897,0.119071,0.969105,0.020788,0.092186,0.122302,0.947809,0.130608,0.091856,0.028146,0.132469,0.046922,-0.023204,0.082341,0.091925,-0.025638,-0.030713,0.047881,0.119105,0.020586,0.092163,0.122351
919,9.190000,-0.016525,0.034473,0.006176,0.067100,0.074217,0.044173,0.000107,0.130581,0.091904,0.028226,0.995680,0.132713,0.047142,-0.023145,0.983560,0.082199,0.091908,-0.025596,0.966617,-0.030779,0.047890,0.119080,0.981842,0.020786,0.092242,0.122301,0.960262,0.130575,0.091890,0.028233,0.132669,0.047175,-0.023181,0.082303,0.091875,-0.025673,-0.030711,0.047913,0.119088,0.020663,0.092232,0.122400
920,9.200000,-0.000968,0.052031,-0.037134,0.067033,0.074128,0.044146,0.000143,0.130523,0.091772,0.028187,0.972692,0.132607,0.047023,-0.023198,0.957129,0.082126,0.091829,-0.025621,0.952473,-0.030846,0.047852,0.119072,0.975530,0.020754,0.092163,0.122292,0.950775,0.130562,0.091864,0.028143,0.132469,0.046922,-0.023204,0.082303,0.091875,-0.025673,-0.030751,0.047844,0.119092,0.020577,0.092133,0.122374
921,9.210000,-0.008883,0.060714,-0.055094,0.067071,0.074135,0.044137,0.000123,0.130569,0.091762,0.028189,0.961556,0.132647,0.047020,-0.023203,0.949251,0.082179,0.091842,-0.025626,0.966000,-0.030826,0.047879,0.119045,0.976409,0.020787,0.092173,0.122279,0.961234,0.130682,0.091866,0.028191,0.132469,0.046922,-0.023204,0.082303,0.091875,-0.025673,-0.030737,0.047851,0.119055,0.020637,0.092161,0.122316
922,9.220000,0.015725,0.030009,-0.134731,0.067038,0.074065,0.044144,0.000169,0.130553,0.091594,0.028159,0.924361,0.132546,0.046823,-0.023210,0.884594,0.082140,0.091713,-0.025635,0.941866,-0.030864,0.047984,0.119108,0.952066,0.020812,0.092209,0.122296,0.950857,0.130682,0.091866,0.028191,0.132280,0.046446,-0.023239,0.082303,0.091875,-0.025673,-0.030737,0.047851,0.119055,0.020651,0.092278,0.122385
923,9.230000,0.010715,0.047231,-0.017221,0.067062,0.074103,0.044166,0.000139,0.130542,0.091768,0.028192,0.970113,0.132632,0.047015,-0.023190,0.952930,0.082134,0.091803,-0.025606,0.950136,-0.030793,0.047799,0.119113,0.976424,0.020793,0.092129,0.122319,0.956090,0.130608,0.091856,0.028146,0.132469,0.046922,-0.023204,0.082326,0.091849,-0.025635,-0.030718,0.047761,0.119157,0.020623,0.092126,0.122365
924,9.240000,0.014543,0.014477,-0.051464,0.067071,0.074092,0.044176,0.000144,0.130561,0.091710,0.028188,0.950585,0.132620,0.046927,-0.023169,0.922733,0.082149,0.091744,-0.025608,0.948052,-0.030794,0.047890,0.119145,0.962386,0.020818,0.092191,0.122322,0.950493,0.130682,0.091866,0.028191,0.132409,0.046707,-0.023219,0.082326,0.091849,-0.025635,-0.030718,0.047761,0.119157,0.020651,0.092278,0.122385
925,9.250000,-0.084728,0.005923,-0.001288,0.066945,0.074123,0.044071,0.000144,0.130448,0.091794,0.028191,0.977135,0.132635,0.047006,-0.023156,0.951950,0.082129,0.091778,-0.025688,0.935940,-0.031027,0.047847,0.118875,0.912150,0.020541,0.092193,0.122135,0.887929,0.130530,0.091757,0.028182,0.132469,0.046922,-0.023204,0.082326,0.091931,-0.025630,-0.030751,0.047844,0.119092,0.020151,0.092162,0.121916
926,9.260000,0.008370,-0.005565,0.011902,0.067069,0.074194,0.044135,0.000155,0.130541,0.091876,0.028148,0.977135,0.132655,0.047078,-0.023193,0.951950,0.082135,0.091838,-0.025653,0.935940,-0.030775,0.047910,0.119103,0.912150,0.020787,0.092268,0.122270,0.887929,0.130671,0.092052,0.028075,0.132469,0.046922,-0.023204,0.082303,0.091875,-0.025673,-0.030751,0.047844,0.119092,0.020651,0.092278,0.122385
927,9.270000,0.025322,0.023621,-0.086243,0.067050,0.074119,0.044150,0.000159,0.130548,0.091701,0.028153,0.942495,0.132570,0.046925,-0.023211,0.939179,0.082126,0.091772,-0.025633,0.956796,-0.030817,0.047964,0.119134,0.982391,0.020823,0.092233,0.122308,0.955529,0.130671,0.091917,0.028122,0.132340,0.046663,-0.023223,0.082303,0.091875,-0.025673,-0.030751,0.047844,0.119092,0.020683,0.092295,0.122434
928,9.280000,-0.001057,0.064159,-0.073463,0.067072,0.074142,0.044178,0.000119,0.130573,0.091749,0.028223,0.937187,0.132629,0.047010,-0.023172,0.912854,0.082176,0.091848,-0.025585,0.947947,-0.030824,0.047912,0.119098,0.964304,0.020804,0.092190,0.122328,0.950491,0.130647,0.091824,0.028276,0.132469,0.046922,-0.023204,0.082303,0.091875,-0.025673,-0.030751,0.047844,0.119092,0.020689,0.092243,0.122399
929,9.290000,0.003483,0.067803,-0.057717,0.067025,0.074136,0.044169,0.000108,0.130520,0.091762,0.028210,0.970408,0.132585,0.047026,-0.023188,0.953663,0.082119,0.091851,-0.025595,0.960896,-0.030857,0.047875,0.119095,0.975071,0.020759,0.092166,0.122323,0.963528,0.130470,0.091826,0.028253,0.132469,0.046922,-0.023204,0.082269,0.091907,-0.025663,-0.030751,0.047844,0.119092,0.020669,0.092179,0.122366
930,9.300000,-0.010875,0.077975,-0.094671,0.067052,0.074119,0.044164,0.000113,0.130562,0.091707,0.028224,0.976850,0.132611,0.046979,-0.023181,0.960830,0.082175,0.091836,-0.025593,0.956447,-0.030866,0.047908,0.119061,0.972316,0.020778,0.092165,0.122310,0.974858,0.130567,0.091722,0.028294,0.132469,0.046922,-0.023204,0.082303,0.091875,-0.025673,-0.030737,0.047851,0.119055,0.020657,0.092225,0.122348
931,9.310000,0.003120,0.059336,-0.035532,0.067074,0.074121,0.044181,0.000139,0.130563,0.091768,0.028219,0.982012,0.132645,0.047026,-0.023172,0.961375,0.082162,0.091831,-0.025585,0.960996,-0.030798,0.047832,0.119110,0.964601,0.020801,0.092145,0.122332,0.964971,0.130661,0.091851,0.028263,0.132469,0.046922,-0.023204,0.082303,0.091875,-0.025673,-0.030704,0.047767,0.119121,0.020641,0.092188,0.122397
932,9.320000,-0.030187,0.034833,0.017365,0.067105,0.074195,0.044156,0.000107,0.130586,0.091894,0.028224,0.966194,0.132739,0.047132,-0.023147,0.948217,0.082216,0.091889,-0.025609,0.957148,-0.030787,0.047848,0.119039,0.971215,0.020769,0.092209,0.122272,0.955566,0.130630,0.091882,0.028188,0.132669,0.047175,-0.023181,0.082326,0.091849,-0.025635,-0.030737,0.047851,0.119055,0.020632,0.092216,0.122352
933,9.330000,0.016073,0.021174,-0.017265,0.067082,0.074138,0.044135,0.000086,0.130562,0.091796,0.028148,0.985705,0.132646,0.047020,-0.023214,0.977850,0.082149,0.091807,-0.025646,0.970077,-0.030765,0.047869,0.119104,0.986625,0.020821,0.092200,0.122285,0.960423,0.130608,0.091856,0.028146,0.132469,0.046922,-0.023204,0.082303,0.091875,-0.025673,-0.030704,0.047767,0.119121,0.020737,0.092270,0.122287
934,9.340000,-0.000208,0.033371,-0.030457,0.067051,0.074151,0.044146,0.000125,0.130539,0.091798,0.028180,0.980982,0.132628,0.047033,-0.023191,0.949249,0.082141,0.091831,-0.025628,0.957329,-0.030823,0.047889,0.119081,0.970063,0.020771,0.092207,0.122286,0.972624,0.130602,0.091900,0.028162,0.132469,0.046922,-0.023204,0.082303,0.091875,-0.025673,-0.030751,0.047844,0.119092,0.020632,0.092216,0.122352
935,9.350000,0.010552,0.028175,-0.037866,0.067076,0.074171,0.044158,0.000139,0.130563,0.091808,0.028178,0.969756,0.132636,0.047038,-0.023189,0.951433,0.082155,0.091843,-0.025620,0.956702,-0.030789,0.047928,0.119114,0.978562,0.020813,0.092240,0.122305,0.961438,0.130672,0.091920,0.028140,0.132469,0.046922,-0.023204,0.082303,0.091875,-0.025673,-0.030751,0.047844,0.119092,0.020683,0.092295,0.122434
936,9.360000,0.005215,0.052014,-0.096250,0.067046,0.074079,0.044163,0.000125,0.130552,0.091657,0.028197,0.959627,0.132585,0.046907,-0.023189,0.949024,0.082149,0.091764,-0.025606,0.959942,-0.030852,0.047904,0.119100,0.976559,0.020794,0.092162,0.122314,0.952215,0.130573,0.091812,0.028212,0.132409,0.046707,-0.023219,0.082326,0.091849,-0.025635,-0.030751,0.047844,0.119092,0.020669,0.092179,0.122366
937,9.370000,0.000658,0.174258,-0.090310,0.067036,0.074041,0.044190,0.000223,0.130542,0.091660,0.028267,0.960848,0.132583,0.047019,-0.023214,0.933099,0.082143,0.091876,-0.025540,0.950407,-0.030865,0.047696,0.119063,0.970584,0.020776,0.091952,0.122376,0.965847,0.130586,0.091839,0.028216,0.132469,0.046922,-0.023204,0.082317,0.091862,-0.025685,-0.030737,0.047851,0.119055,0.020532,0.091716,0.122582
938,9.380000,0.015735,0.034335,-0.057592,0.067082,0.074166,0.044178,0.000139,0.130574,0.091783,0.028195,0.965871,0.132627,0.047018,-0.023178,0.953261,0.082161,0.091840,-0.025599,0.959216,-0.030784,0.047949,0.119140,0.976642,0.020833,0.092242,0.122332,0.952762,0.130682,0.091866,0.028191,0.132469,0.046922,-0.023204,0.082303,0.091875,-0.025673,-0.030727,0.047874,0.119143,0.020683,0.092295,0.122434
939,9.390000,-0.006497,0.105126,-0.109557,0.067040,0.074111,0.044191,0.000112,0.130554,0.091690,0.028254,0.972349,0.132587,0.046987,-0.023173,0.965513,0.082162,0.091858,-0.025559,0.960618,-0.030879,0.047890,0.119083,0.965903,0.020777,0.092133,0.122349,0.970349,0.130545,0.091704,0.028364,0.132469,0.046922,-0.023204,0.082269,0.091907,-0.025663,-0.030751,0.047844,0.119092,0.020669,0.092179,0.122366
940,9.400000,0.005561,0.046420,-0.092608,0.067065,0.074107,0.044151,0.000144,0.130570,0.091688,0.028182,0.947290,0.132605,0.046932,-0.023199,0.925189,0.082167,0.091786,-0.025620,0.957357,-0.030831,0.047933,0.119090,0.967604,0.020813,0.092194,0.122300,0.953972,0.130682,0.091866,0.028191,0.132409,0.046707,-0.023219,0.082303,0.091875,-0.025673,-0.030737,0.047851,0.119055,0.020663,0.092232,0.122400
941,9.410000,-0.007611,0.059387,-0.087629,0.067072,0.074111,0.044182,0.000111,0.130580,0.091701,0.028233,0.979358,0.132630,0.046957,-0.023158,0.960798,0.082189,0.091808,-0.025581,0.959744,-0.030838,0.047912,0.119093,0.972358,0.020800,0.092177,0.122325,0.962655,0.130583,0.091751,0.028298,0.132535,0.046842,-0.023206,0.082303,0.091875,-0.025673,-0.030751,0.047844,0.119092,0.020689,0.092243,0.122399
942,9.420000,0.002560,0.039035,-0.083545,0.067056,0.074102,0.044149,0.000144,0.130559,0.091691,0.028181,0.946408,0.132604,0.046929,-0.023194,0.925912,0.082159,0.091775,-0.025624,0.954421,-0.030840,0.047922,0.119086,0.970373,0.020796,0.092193,0.122293,0.956022,0.130682,0.091866,0.028191,0.132409,0.046707,-0.023219,0.082303,0.091875,-0.025673,-0.030751,0.047844,0.119092,0.020632,0.092216,0.122352
943,9.430000,-0.007127,0.055411,-0.096697,0.067054,0.074077,0.044162,0.000121,0.130564,0.091656,0.028211,0.952399,0.132608,0.046909,-0.023177,0.928487,0.082173,0.091767,-0.025603,0.955775,-0.030860,0.047899,0.119076,0.969263,0.020786,0.092156,0.122304,0.962688,0.130646,0.091822,0.028257,0.132409,0.046707,-0.023219,0.082326,0.091849,-0.025635,-0.030751,0.047844,0.119092,0.020637,0.092161,0.122316
