,Type,Rigid Body,Rigid Body,Rigid Body,Rigid Body,Rigid Body,Rigid Body,Rigid Body,Rigid Body Marker,Rigid Body Marker,Rigid Body Marker,Rigid Body Marker,Rigid Body Marker,Rigid Body Marker,Rigid Body Marker,Rigid Body Marker,Rigid Body Marker,Rigid Body Marker,Rigid Body Marker,Rigid Body Marker,Rigid Body Marker,Rigid Body Marker,Rigid Body Marker,Rigid Body Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker
,Name,robot-diff,robot-diff,robot-diff,robot-diff,robot-diff,robot-diff,robot-diff,robot-diff:Marker1,robot-diff:Marker1,robot-diff:Marker1,robot-diff:Marker1,robot-diff:Marker2,robot-diff:Marker2,robot-diff:Marker2,robot-diff:Marker2,robot-diff:Marker3,robot-diff:Marker3,robot-diff:Marker3,robot-diff:Marker3,robot-diff:Marker4,robot-diff:Marker4,robot-diff:Marker4,robot-diff:Marker4,robot-diff:Marker1,robot-diff:Marker1,robot-diff:Marker1,robot-diff:Marker2,robot-diff:Marker2,robot-diff:Marker2,robot-diff:Marker3,robot-diff:Marker3,robot-diff:Marker3,robot-diff:Marker4,robot-diff:Marker4,robot-diff:Marker4
,ID,AB31FE5A44BB11EB9535D8E10FC4DB80,AB31FE5A44BB11EB9535D8E10FC4DB80,AB31FE5A44BB11EB9535D8E10FC4DB80,AB31FE5A44BB11EB9535D8E10FC4DB80,AB31FE5A44BB11EB9535D8E10FC4DB80,AB31FE5A44BB11EB9535D8E10FC4DB80,AB31FE5A44BB11EB9535D8E10FC4DB80,AB31FE5A44BB11EB9535D8E10FC4DB80,AB31FE5A44BB11EB9535D8E10FC4DB80,AB31FE5A44BB11EB9535D8E10FC4DB80,AB31FE5A44BB11EB9535D8E10FC4DB80,AB31FE5A44BB11EB9535D8E10FC4DB80,AB31FE5A44BB11EB9535D8E10FC4DB80,AB31FE5A44BB11EB9535D8E10FC4DB80,AB31FE5A44BB11EB9535D8E10FC4DB80,AB31FE5A44BB11EB9535D8E10FC4DB80,AB31FE5A44BB11EB9535D8E10FC4DB80,AB31FE5A44BB11EB9535D8E10FC4DB80,AB31FE5A44BB11EB9535D8E10FC4DB80,AB31FE5A44BB11EB9535D8E10FC4DB80,AB31FE5A44BB11EB9535D8E10FC4DB80,AB31FE5A44BB11EB9535D8E10FC4DB80,AB31FE5A44BB11EB9535D8E10FC4DB80,C5290,C5290,C5290,C53E0,C53E0,C53E0,B01F0F9344C411EB9535D8E10FC4DB80,B01F0F9344C411EB9535D8E10FC4DB80,B01F0F9344C411EB9535D8E10FC4DB80,C5210,C5210,C5210
,,Rotation,Rotation,Rotation,Position,Position,Position,Mean Marker Error,Position,Position,Position,Marker Quality,Position,Position,Position,Marker Quality,Position,Position,Position,Marker Quality,Position,Position,Position,Marker Quality,Position,Position,Position,Position,Position,Position,Position,Position,Position,Position,Position,Position
Frame,Time (Seconds),Y,X,Z,X,Y,Z,,X,Y,Z,,X,Y,Z,,X,Y,Z,,X,Y,Z,,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z
5719,57.19,13.97226,-0.523817,-0.496309,1.394491,0.064781,0.498404,0.001291,1.410495,0.063139,0.393155,0.812794,1.49862,0.062853,0.514825,0.870137,1.431347,0.06478,0.562012,0.716405,1.237501,0.068352,0.523623,0.700106,1.410699,0.063008,0.392447,1.498998,0.063122,0.514591,1.431756,0.064406,0.563002,1.236321,0.068565,0.523655
5720,57.2,13.935057,0.870148,0.920544,1.395428,0.063522,0.498153,0.0007,1.411507,0.065283,0.392917,0.812794,1.499568,0.062996,0.514613,0.870137,1.432249,0.062307,0.561769,0.716405,1.238388,0.063501,0.523311,0.700106,1.411665,0.065258,0.393806,1.499862,0.063024,0.514377,1.431737,0.06229,0.561149,1.238412,0.06351,0.52332
5721,57.21,14.096411,0.535592,1.110456,1.396336,0.064148,0.497729,0.000451,1.412115,0.065471,0.392442,0.836384,1.500522,0.064184,0.513901,0.791323,1.433338,0.063413,0.561248,0.756747,1.239368,0.063523,0.523324,0.831517,1.411635,0.065734,0.3928,1.500826,0.063477,0.513577,1.433616,0.064181,0.561777,1.23926,0.063205,0.52274
5722,57.22,14.40753,-0.147804,0.058343,1.397067,0.064798,0.497713,0.001062,1.412274,0.064197,0.392336,0.836384,1.501332,0.063541,0.513323,0.791323,1.434411,0.064531,0.561036,0.756747,1.240253,0.066923,0.524159,0.831517,1.412999,0.06443,0.393055,1.501553,0.062687,0.512762,1.432935,0.065784,0.560429,1.24046,0.066602,0.524469
5723,57.23,14.193378,0.096303,-0.188617,1.397796,0.064756,0.49707,0.000795,1.413394,0.064397,0.391749,0.790145,1.501993,0.062905,0.513065,0.801629,1.4349,0.0641,0.560531,0.848266,1.240897,0.067621,0.522937,0.748985,1.41341,0.064336,0.392586,1.502313,0.063089,0.512363,1.435436,0.063897,0.56073,1.239996,0.067712,0.522503
5724,57.24,14.513978,0.056979,0.171399,1.398845,0.06469,0.49726,0.000445,1.413856,0.064521,0.391853,0.790145,1.503139,0.063477,0.512671,0.801629,1.436306,0.064211,0.560512,0.848266,1.242078,0.06655,0.524005,0.748985,1.414076,0.06439,0.391582,1.503352,0.063849,0.512334,1.435975,0.06381,0.561015,1.241966,0.06669,0.524129
5725,57.25,14.318925,0.303249,-0.167612,1.398973,0.064299,0.496287,0.001482,1.41434,0.064311,0.390931,0.727517,1.503204,0.062336,0.512047,0.259713,1.436216,0.063396,0.559663,0.659315,1.242133,0.067155,0.522507,0.712076,1.414702,0.064571,0.391925,1.503452,0.061143,0.509348,1.436801,0.064075,0.56069,1.241012,0.067019,0.522279
5726,57.26,14.562664,0.274322,0.191682,1.399213,0.065946,0.49498,0.00072,1.414135,0.066165,0.38956,0.844981,1.50352,0.064612,0.510298,0.644169,1.436728,0.065206,0.558198,0.839583,1.24247,0.067801,0.521865,0.92012,1.413578,0.066413,0.389677,1.504696,0.063831,0.510479,1.43643,0.065773,0.558156,1.242354,0.067612,0.521635
5727,57.27,14.495193,-0.120846,0.082579,1.400725,0.064696,0.495376,0.001175,1.415771,0.064159,0.389975,0.844981,1.505014,0.06346,0.510826,0.644169,1.438166,0.064404,0.558642,0.839583,1.243951,0.066761,0.522063,0.92012,1.415992,0.063927,0.390848,1.505519,0.064169,0.510032,1.438683,0.06368,0.558758,1.242479,0.067117,0.521693
5728,57.28,14.612859,-0.714253,0.281005,1.401324,0.064141,0.494059,0.00201,1.416156,0.062728,0.388636,0.607418,1.50565,0.063667,0.509299,0.714152,1.438896,0.064651,0.557245,0.821976,1.244596,0.065518,0.521055,0.550776,1.416263,0.062393,0.387105,1.506643,0.064165,0.509568,1.439049,0.064215,0.557787,1.242907,0.065874,0.521556
5729,57.29,14.683298,-0.543486,-0.161821,1.402305,0.064459,0.493281,0.001516,1.417004,0.063023,0.387839,0.607418,1.50664,0.063112,0.508401,0.714152,1.439951,0.064601,0.556424,0.821976,1.245624,0.067101,0.520458,0.550776,1.417177,0.062717,0.386758,1.507143,0.063644,0.508481,1.440336,0.063978,0.55708,1.244237,0.067521,0.520729
5730,57.3,14.650706,0.032339,0.035828,1.402949,0.065027,0.49354,0.000782,1.417708,0.064719,0.388098,0.947855,1.507277,0.063602,0.508704,0.869301,1.440561,0.06453,0.556703,0.746084,1.246251,0.067257,0.520657,0.67998,1.417719,0.06456,0.388232,1.507451,0.064096,0.50871,1.441369,0.063916,0.556739,1.245039,0.067588,0.520412
5731,57.31,14.795667,0.010435,-0.019587,1.403983,0.064914,0.493128,0.000916,1.418475,0.064529,0.387649,0.947855,1.508348,0.063411,0.508028,0.869301,1.441754,0.064424,0.556196,0.746084,1.247356,0.067292,0.52064,0.67998,1.418436,0.064378,0.388399,1.509043,0.063912,0.507532,1.442181,0.06388,0.556199,1.246168,0.06754,0.52022
5732,57.32,14.674607,-0.676209,0.921763,1.404656,0.063451,0.491922,0.000657,1.419373,0.062561,0.386476,0.747529,1.509,0.064035,0.507036,0.940291,1.442298,0.064142,0.555064,0.747143,1.247955,0.063064,0.51911,0.954931,1.418859,0.06263,0.385609,1.509096,0.063848,0.507148,1.442679,0.064373,0.555972,1.247959,0.062994,0.518944
5733,57.33,14.671054,-0.653739,1.076822,1.404954,0.064257,0.491525,0.00098,1.419675,0.063516,0.386079,0.747529,1.509295,0.065088,0.506643,0.940291,1.442592,0.064976,0.55467,0.747143,1.248254,0.063447,0.518708,0.954931,1.419487,0.063825,0.387132,1.51046,0.064112,0.506138,1.442002,0.065938,0.554264,1.247932,0.063141,0.518495
5734,57.34,15.279631,-0.373615,-0.745388,1.405678,0.063853,0.490518,0.001458,1.419272,0.062291,0.38493,0.909471,1.510144,0.061395,0.50456,0.656963,1.443974,0.063578,0.55327,0.56862,1.249323,0.068148,0.519313,0.733862,1.419632,0.062322,0.384913,1.510546,0.061225,0.503259,1.444289,0.063767,0.554955,1.248274,0.068117,0.519136
5735,57.35,15.33282,-0.820396,-0.604414,1.406234,0.064287,0.489778,0.00094,1.419735,0.062059,0.38419,0.909471,1.510722,0.062388,0.503735,0.656963,1.444589,0.064613,0.552493,0.56862,1.249888,0.068087,0.518694,0.733862,1.420388,0.062455,0.384398,1.511234,0.060993,0.502534,1.44417,0.065587,0.552906,1.249241,0.0678,0.51903
5736,57.36,15.523898,0.679121,-0.064455,1.406555,0.064963,0.48989,0.001006,1.419705,0.065693,0.384236,0.80883,1.511094,0.062905,0.503442,0.391059,1.445121,0.063633,0.552462,0.594629,1.2503,0.067621,0.519419,0.72678,1.419601,0.066075,0.384891,1.512069,0.06108,0.502157,1.445343,0.065091,0.553136,1.249386,0.067205,0.518989
5737,57.37,15.554444,-0.438013,0.166537,1.408145,0.065198,0.489948,0.000742,1.421241,0.064177,0.38429,0.80883,1.512704,0.064332,0.503471,0.391059,1.446749,0.065327,0.55251,0.594629,1.251886,0.066956,0.519519,0.72678,1.421784,0.064429,0.384384,1.513032,0.06359,0.503546,1.445588,0.066415,0.551625,1.25199,0.066561,0.520131
5738,57.38,15.654478,0.88385,-0.398189,1.408814,0.063565,0.488579,0.00115,1.42172,0.064408,0.382897,0.68343,1.513369,0.060795,0.50188,0.851309,1.447518,0.061864,0.551057,0.895158,1.25265,0.067194,0.518482,0.691736,1.422632,0.064306,0.383769,1.513451,0.060941,0.50131,1.44773,0.061728,0.550722,1.251434,0.067289,0.51866
5739,57.39,15.362642,0.185159,0.136995,1.409567,0.064922,0.489055,0.000758,1.423015,0.064948,0.383437,0.68343,1.514077,0.063559,0.502917,0.851309,1.447961,0.064272,0.551744,0.895158,1.253216,0.066907,0.518123,0.691736,1.423079,0.064981,0.383839,1.514576,0.063443,0.502364,1.448292,0.064375,0.552042,1.252216,0.066873,0.517868
5740,57.4,15.464862,-0.749294,-0.15958,1.410204,0.064349,0.487957,0.001211,1.423466,0.062561,0.38233,0.658156,1.514737,0.063153,0.501657,0.854113,1.448708,0.064745,0.55058,0.686021,1.253906,0.066936,0.517261,0.832339,1.423579,0.062242,0.381005,1.51494,0.0637,0.501632,1.448996,0.064067,0.551597,1.253322,0.067226,0.51742
5741,57.41,15.232824,-0.35541,1.033524,1.410515,0.064285,0.487554,0.001141,1.424201,0.064026,0.381967,0.658156,1.515,0.064829,0.501652,0.854113,1.44877,0.064622,0.55033,0.686021,1.254087,0.063665,0.516268,0.832339,1.42414,0.064346,0.383231,1.515968,0.063829,0.500743,1.448103,0.065566,0.550155,1.253911,0.063393,0.516042
5742,57.42,15.478302,0.059999,0.951754,1.411568,0.063742,0.487294,0.000736,1.424803,0.064136,0.38165,0.877155,1.516114,0.06385,0.500947,0.82141,1.450092,0.063537,0.549906,0.748109,1.255263,0.063445,0.516674,0.730265,1.424673,0.064189,0.382121,1.516384,0.063673,0.50031,1.450822,0.063735,0.550572,1.254359,0.063364,0.51609
5743,57.43,15.621423,0.162906,-0.098186,1.412388,0.064853,0.487118,0.000854,1.425357,0.064673,0.38144,0.877155,1.516953,0.063107,0.500509,0.82141,1.451062,0.064147,0.549634,0.748109,1.256179,0.067483,0.51689,0.730265,1.425325,0.064503,0.381696,1.517473,0.06372,0.499696,1.451365,0.063482,0.550493,1.255416,0.067722,0.51656
5744,57.44,15.77486,0.674762,-0.094943,1.413035,0.064283,0.486242,0.001215,1.425722,0.064984,0.380532,0.611702,1.517631,0.062176,0.499337,0.644265,1.451874,0.062947,0.548645,0.565562,1.256913,0.067024,0.516456,0.664832,1.42608,0.064463,0.381951,1.518124,0.063449,0.498934,1.452256,0.061494,0.547771,1.255702,0.067591,0.516351
5745,57.45,16.066097,0.358873,0.516984,1.41385,0.065075,0.485997,0.000282,1.426002,0.065671,0.380224,0.611702,1.518528,0.064232,0.498573,0.644265,1.453012,0.064347,0.548208,0.565562,1.257859,0.066051,0.516985,0.664832,1.425926,0.065808,0.380102,1.518759,0.06383,0.498592,1.452631,0.064781,0.548272,1.258071,0.065895,0.517027
5746,57.46,15.884809,0.381091,0.079581,1.4137,0.06536,0.48517,0.000711,1.426185,0.065682,0.379434,0.949343,1.518329,0.063759,0.498074,0.658484,1.452662,0.064448,0.547504,0.828752,1.257625,0.06755,0.515669,0.875574,1.426209,0.065809,0.37959,1.519515,0.06324,0.497638,1.452115,0.064852,0.547587,1.257152,0.067433,0.515774
5747,57.47,16.03829,-0.703577,-0.077114,1.415102,0.064093,0.484262,0.001631,1.427306,0.062442,0.378505,0.949343,1.519768,0.063004,0.496912,0.658484,1.454231,0.064463,0.546496,0.828752,1.259102,0.066463,0.515134,0.875574,1.427423,0.062207,0.37744,1.520314,0.063424,0.496878,1.454689,0.063934,0.54736,1.257614,0.066816,0.515344
5748,57.48,16.203566,0.36805,-0.024808,1.415425,0.065281,0.484043,0.000995,1.427321,0.065505,0.378239,0.812145,1.520122,0.063513,0.496365,0.781241,1.454733,0.064348,0.546159,0.735311,1.259526,0.067757,0.51541,0.695265,1.426635,0.065547,0.378543,1.520936,0.063402,0.496064,1.455381,0.064445,0.546991,1.258753,0.067725,0.514468
5749,57.49,16.387037,0.540619,0.423222,1.416448,0.064898,0.483893,0.001381,1.428007,0.065739,0.378055,0.812145,1.521192,0.063766,0.495879,0.781241,1.455956,0.063912,0.545881,0.735311,1.260635,0.066175,0.515759,0.695265,1.42806,0.065757,0.377968,1.521795,0.063713,0.495666,1.456553,0.063964,0.546427,1.258584,0.066148,0.515423
5750,57.5,16.32424,0.491859,0.403538,1.417284,0.064149,0.483144,0.001435,1.428959,0.064892,0.377318,0.798761,1.522015,0.063018,0.495245,0.815703,1.456725,0.063216,0.545176,0.923539,1.261437,0.065469,0.514838,0.495083,1.429595,0.064809,0.377805,1.522484,0.063184,0.4947,1.45692,0.063048,0.54501,1.259449,0.06562,0.51516
5751,57.51,16.177687,0.236732,-0.060335,1.41814,0.064772,0.482462,0.000876,1.430082,0.064746,0.376663,0.816272,1.522831,0.063038,0.494834,0.805695,1.457419,0.063989,0.544598,0.872084,1.262226,0.067316,0.513752,0.728826,1.430299,0.064643,0.377357,1.523163,0.063324,0.494193,1.457828,0.063693,0.544683,1.261172,0.067457,0.513539
5752,57.52,16.475504,0.331528,0.213943,1.418905,0.064304,0.482557,0.000782,1.430299,0.064637,0.376698,0.816272,1.523665,0.062967,0.494383,0.805695,1.458509,0.063501,0.544487,0.872084,1.263147,0.066111,0.51466,0.728826,1.430802,0.064521,0.377485,1.523864,0.06324,0.493766,1.458514,0.063249,0.544294,1.262494,0.06621,0.514705
5753,57.53,16.507225,-0.004182,0.167844,1.419722,0.064692,0.481977,0.000621,1.431058,0.064416,0.376111,0.888338,1.52449,0.063517,0.493752,0.880592,1.459361,0.064287,0.543888,0.934364,1.26398,0.066548,0.514156,0.825692,1.431503,0.064434,0.376149,1.52459,0.063456,0.493289,1.459436,0.064343,0.544133,1.263306,0.066531,0.514333
5754,57.54,16.669437,0.379767,0.283634,1.420275,0.06497,0.48157,0.000498,1.431311,0.065435,0.375673,0.888338,1.525075,0.063716,0.49304,0.880592,1.460088,0.064132,0.543364,0.934364,1.264624,0.066595,0.514201,0.825692,1.43178,0.065548,0.375953,1.525017,0.063413,0.492529,1.460129,0.064414,0.543484,1.264182,0.066488,0.514304
5755,57.55,16.808744,0.882415,0.196606,1.420392,0.065356,0.480293,0.001064,1.431173,0.066621,0.374377,0.830915,1.525215,0.063594,0.491495,0.829932,1.460353,0.063868,0.541981,0.700327,1.264829,0.067339,0.51332,0.775895,1.430648,0.066716,0.373961,1.525845,0.06334,0.491463,1.461087,0.064133,0.54289,1.264028,0.067251,0.512928
5756,57.56,16.738066,0.38451,0.084154,1.421173,0.065473,0.479889,0.000566,1.432082,0.065804,0.373979,0.830915,1.525983,0.063878,0.491234,0.829932,1.461059,0.064559,0.541636,0.700327,1.265569,0.067652,0.512709,0.775895,1.432062,0.065955,0.374241,1.526459,0.063372,0.490804,1.461282,0.065056,0.541947,1.264861,0.067464,0.512507
5757,57.57,16.656418,0.562218,0.075783,1.422234,0.065117,0.47974,0.00098,1.433294,0.065747,0.373847,0.867064,1.527026,0.063381,0.491228,0.69838,1.462031,0.063981,0.54154,0.751008,1.266586,0.06736,0.512344,0.750177,1.433421,0.065744,0.374363,1.527328,0.063376,0.49006,1.462531,0.063974,0.542402,1.26565,0.067375,0.511994
5758,57.58,16.722679,0.307406,0.094769,1.422971,0.064643,0.479483,0.001061,1.433908,0.064849,0.373576,0.867064,1.527778,0.063121,0.490858,0.69838,1.462841,0.063828,0.541242,0.751008,1.267356,0.066774,0.512258,0.750177,1.434199,0.064828,0.374366,1.528069,0.063173,0.48948,1.463272,0.063778,0.541813,1.266307,0.066805,0.512003
5759,57.59,16.894894,-0.42852,-0.302001,1.423397,0.064426,0.478215,0.001184,1.434014,0.063086,0.372284,0.70021,1.528233,0.062759,0.489298,0.842349,1.46345,0.064376,0.53986,0.622477,1.267889,0.067482,0.511419,0.829192,1.433519,0.062834,0.371221,1.528544,0.0633,0.489394,1.464236,0.063663,0.540934,1.26728,0.067755,0.51127
5760,57.6,16.761606,-0.604906,0.846372,1.424611,0.062964,0.477445,0.000742,1.435478,0.062142,0.371533,0.70021,1.529436,0.063369,0.488751,0.842349,1.464527,0.063541,0.539176,0.622477,1.269003,0.062802,0.51032,0.829192,1.43498,0.06225,0.370728,1.529218,0.063088,0.488571,1.464764,0.063869,0.540464,1.269408,0.062701,0.510054
5761,57.61,16.892004,0.390072,0.015714,1.425015,0.065134,0.477564,0.000966,1.435639,0.065426,0.371625,0.789603,1.529853,0.063419,0.488626,0.750785,1.465067,0.064189,0.539203,0.838743,1.269503,0.067503,0.510802,0.72432,1.436058,0.065484,0.372352,1.529898,0.06323,0.487648,1.465582,0.064356,0.539552,1.268418,0.067447,0.510609
5762,57.62,17.34273,0.271279,0.296271,1.426103,0.064771,0.477437,0.000766,1.435895,0.065059,0.371418,0.789603,1.531033,0.063616,0.487678,0.750785,1.466641,0.064072,0.538761,0.838743,1.270846,0.066336,0.511892,0.72432,1.436607,0.065241,0.372578,1.530674,0.063179,0.486647,1.466473,0.064426,0.538792,1.270765,0.066234,0.51184
5763,57.63,17.135508,0.535104,0.151042,1.426572,0.065037,0.476436,0.001007,1.436746,0.065674,0.370454,0.784525,1.531458,0.063447,0.48705,0.795668,1.466885,0.063961,0.537902,0.875943,1.271198,0.067066,0.510339,0.699717,1.437151,0.065709,0.371214,1.531643,0.063322,0.486263,1.467353,0.064078,0.538018,1.270007,0.067029,0.510188
5764,57.64,17.414936,0.956656,0.201719,1.427283,0.065169,0.475585,0.000869,1.436943,0.066566,0.369563,0.784525,1.532218,0.063364,0.485676,0.795668,1.467893,0.063592,0.536845,0.875943,1.272079,0.067156,0.510258,0.699717,1.436667,0.066613,0.370289,1.533038,0.063168,0.484968,1.468271,0.063769,0.537267,1.271162,0.067104,0.509582
5765,57.65,17.449184,1.128644,0.18376,1.427795,0.065372,0.474863,0.001055,1.437393,0.06705,0.368839,0.750584,1.532733,0.063412,0.484885,0.828075,1.46844,0.063576,0.536093,0.668495,1.272614,0.067448,0.509635,0.759172,1.4364,0.06715,0.368858,1.533355,0.063194,0.48469,1.469212,0.063797,0.537149,1.272176,0.067368,0.508781
5766,57.66,17.560579,0.805483,0.586911,1.427983,0.065316,0.474638,0.001591,1.437375,0.066728,0.368592,0.750584,1.532952,0.064271,0.484473,0.828075,1.468753,0.064062,0.535799,0.668495,1.272854,0.066202,0.509688,0.759172,1.437401,0.067036,0.368014,1.533876,0.063413,0.484193,1.469042,0.064979,0.536638,1.271293,0.06571,0.509778
5767,57.67,17.478939,1.166705,0.094748,1.428987,0.064864,0.473459,0.000657,1.438529,0.066544,0.36743,0.874732,1.533927,0.062726,0.483423,0.623295,1.469662,0.062989,0.534666,0.831004,1.273829,0.067195,0.508317,0.92391,1.438096,0.066295,0.367389,1.535138,0.063528,0.483824,1.469359,0.062428,0.534444,1.273595,0.067384,0.508267
5768,57.68,17.481428,0.396345,0.260304,1.430035,0.065255,0.473858,0.001341,1.43957,0.065732,0.367815,0.874732,1.534987,0.06395,0.483842,0.623295,1.47072,0.064389,0.535081,0.831004,1.274864,0.066949,0.508692,0.92391,1.439384,0.06577,0.36757,1.535787,0.0638,0.483142,1.471181,0.064582,0.536716,1.273874,0.0669,0.508339
5769,57.69,17.603384,0.082698,0.164363,1.431321,0.06516,0.473253,0.001012,1.440629,0.06503,0.367189,0.850851,1.536295,0.063917,0.48302,0.788241,1.472137,0.064646,0.534393,0.900699,1.276224,0.067046,0.508408,0.655058,1.440802,0.064977,0.367758,1.536898,0.064071,0.482445,1.472491,0.064479,0.534461,1.27486,0.067142,0.508224
5770,57.7,17.527916,-0.244853,0.281358,1.431649,0.065295,0.472913,0.00124,1.441098,0.064687,0.366864,0.850851,1.536613,0.064485,0.482823,0.788241,1.472386,0.065227,0.534108,0.900699,1.2765,0.066781,0.507856,0.655058,1.441537,0.064744,0.367786,1.537432,0.064297,0.481978,1.472353,0.065383,0.533842,1.275252,0.066731,0.50793
5771,57.71,18.011528,-0.471746,0.199359,1.432478,0.063447,0.471462,0.000857,1.441032,0.062391,0.365341,0.790731,1.537521,0.062661,0.48049,0.629101,1.473729,0.063629,0.532312,0.487691,1.277629,0.065106,0.507706,0.733502,1.441327,0.061906,0.364726,1.538111,0.063902,0.48105,1.472489,0.062197,0.53153,1.277933,0.065708,0.508531
5772,57.72,17.884827,0.275759,-0.253075,1.433181,0.064369,0.47138,0.001305,1.441965,0.064272,0.365272,0.790731,1.538188,0.06228,0.480628,0.629101,1.474293,0.063469,0.532318,0.487691,1.27828,0.067455,0.507303,0.733502,1.442307,0.064544,0.366652,1.538396,0.061262,0.478523,1.474695,0.064156,0.532865,1.27747,0.067307,0.507049
5773,57.73,17.776501,0.372206,0.150291,1.433993,0.065168,0.471201,0.000864,1.442981,0.065525,0.36511,0.954191,1.538993,0.063694,0.480644,0.802828,1.474992,0.064293,0.532214,0.76986,1.279006,0.067161,0.506834,0.74336,1.44303,0.06541,0.365244,1.539381,0.064056,0.480061,1.475447,0.063868,0.532893,1.278026,0.06735,0.506596
5774,57.74,18.293627,-0.162172,-0.43753,1.434537,0.063474,0.469403,0.00162,1.442563,0.062495,0.363239,0.954191,1.539606,0.061387,0.477918,0.802828,1.476082,0.063048,0.530051,0.76986,1.279898,0.066968,0.506403,0.74336,1.442892,0.062586,0.362644,1.540085,0.060902,0.476893,1.476198,0.063929,0.53255,1.279058,0.066785,0.506348
5775,57.75,18.188234,0.031365,0.443376,1.435717,0.064888,0.469985,0.000931,1.443943,0.06487,0.363833,0.881282,1.540789,0.064155,0.478681,0.8791,1.477157,0.064537,0.530706,0.516573,1.28098,0.06599,0.506722,0.831327,1.444404,0.064918,0.363935,1.541129,0.063912,0.478435,1.475308,0.064969,0.530339,1.281491,0.065867,0.507146
5776,57.76,18.118267,0.234109,0.128827,1.436221,0.064636,0.469366,0.000886,1.444575,0.064741,0.363224,0.808955,1.541276,0.063224,0.478187,0.758937,1.477584,0.063923,0.530136,0.765348,1.281449,0.066656,0.505919,0.676606,1.444677,0.064522,0.363949,1.541621,0.063886,0.477576,1.478188,0.063216,0.53026,1.280252,0.066986,0.505557
5777,57.77,18.190399,0.507799,0.251858,1.436563,0.0646,0.468145,0.00103,1.444785,0.065262,0.361994,0.808955,1.541629,0.063201,0.476827,0.758937,1.478002,0.063594,0.528859,0.765348,1.281835,0.066344,0.5049,0.676606,1.445511,0.064927,0.363039,1.542441,0.063917,0.476691,1.477338,0.062886,0.527655,1.281087,0.066607,0.50528
5778,57.78,18.52276,0.75786,0.436101,1.436539,0.064666,0.467532,0.000976,1.444148,0.065889,0.36134,0.860075,1.541656,0.0634,0.475601,0.561396,1.478329,0.063417,0.528,0.701534,1.282024,0.065958,0.505186,0.777606,1.443819,0.065627,0.36171,1.543076,0.06408,0.476375,1.478213,0.062882,0.526939,1.281168,0.066182,0.505276
5779,57.79,18.258507,-0.037992,0.275861,1.437943,0.064759,0.468131,0.000921,1.446038,0.064502,0.361968,0.860075,1.543023,0.063791,0.476699,0.561396,1.479456,0.064434,0.528801,0.701534,1.283253,0.066308,0.505055,0.777606,1.44608,0.064446,0.362855,1.543656,0.063988,0.475841,1.479777,0.064237,0.528917,1.282277,0.066385,0.504732
5780,57.8,18.327707,0.083817,0.105042,1.438806,0.064897,0.467458,0.00094,1.446773,0.064727,0.361285,0.749836,1.543893,0.063553,0.475898,0.731243,1.480391,0.064361,0.528078,0.84062,1.284168,0.066947,0.504571,0.728326,1.446767,0.064571,0.362274,1.544516,0.064057,0.475181,1.480757,0.063839,0.528054,1.283173,0.067154,0.504187
5781,57.81,18.540493,-0.632997,0.077722,1.439185,0.064225,0.466493,0.002012,1.44676,0.062806,0.360301,0.749836,1.544306,0.063348,0.474556,0.731243,1.480995,0.064563,0.526959,0.84062,1.284678,0.066183,0.504155,0.728326,1.446253,0.062634,0.358938,1.545106,0.063673,0.474557,1.481944,0.064092,0.528394,1.283229,0.066412,0.504065
5782,57.82,18.679045,0.704079,-0.184793,1.439683,0.064704,0.465565,0.001368,1.446996,0.065391,0.359348,0.774307,1.544805,0.062424,0.473341,0.461831,1.481633,0.0633,0.525919,0.436984,1.285297,0.067701,0.503652,0.817585,1.446815,0.065569,0.360214,1.544684,0.06188,0.471261,1.482297,0.063834,0.528004,1.285028,0.067574,0.502986
5783,57.83,18.849213,-0.397392,-0.655698,1.440511,0.063941,0.464509,0.001101,1.447505,0.062402,0.358279,0.774307,1.545652,0.061652,0.472018,0.461831,1.48264,0.063727,0.524754,0.436984,1.286245,0.067982,0.502985,0.817585,1.447661,0.062435,0.358198,1.54544,0.061526,0.471066,1.483562,0.063914,0.526584,1.285606,0.067937,0.502631
5784,57.84,19.034145,0.216954,-0.456273,1.441513,0.063329,0.463659,0.000882,1.448165,0.062987,0.357396,0.837313,1.546678,0.060938,0.470801,0.724799,1.483837,0.062429,0.523761,0.680112,1.287374,0.066963,0.502676,0.674424,1.448646,0.062548,0.357394,1.546604,0.061936,0.470342,1.484346,0.061316,0.524136,1.286249,0.067608,0.502798
5785,57.85,18.999798,-0.243246,-0.495685,1.442026,0.063946,0.463364,0.001464,1.448743,0.062786,0.357111,0.837313,1.547191,0.061818,0.470587,0.724799,1.484315,0.063599,0.523496,0.680112,1.287856,0.067581,0.502261,0.674424,1.44937,0.062774,0.356718,1.54731,0.061793,0.469557,1.484663,0.063623,0.525033,1.28673,0.067599,0.502366
5786,57.86,19.001263,-0.465846,-0.375864,1.442414,0.064161,0.462898,0.001243,1.449131,0.062705,0.356649,0.778353,1.547585,0.062396,0.470123,0.575072,1.484706,0.064131,0.52303,0.645746,1.288235,0.067413,0.501791,0.801624,1.449902,0.062944,0.356282,1.54821,0.061491,0.468827,1.483975,0.064876,0.523988,1.287662,0.067219,0.502305
