Format Version,1.23,Take Name,23122020-robot-diff-center,Take Notes,,Capture Frame Rate,100.000000,Export Frame Rate,100.000000,Capture Start Time,2020-12-23 01.11.57.908 ,Total Frames in Take,3195,Total Exported Frames,3195,Rotation Type,YXZ,Length Units,Meters,Coordinate Space,Global

,Type,Rigid Body,Rigid Body,Rigid Body,Rigid Body,Rigid Body,Rigid Body,Rigid Body,Rigid Body Marker,Rigid Body Marker,Rigid Body Marker,Rigid Body Marker,Rigid Body Marker,Rigid Body Marker,Rigid Body Marker,Rigid Body Marker,Rigid Body Marker,Rigid Body Marker,Rigid Body Marker,Rigid Body Marker,Rigid Body Marker,Rigid Body Marker,Rigid Body Marker,Rigid Body Marker,Rigid Body Marker,Rigid Body Marker,Rigid Body Marker,Rigid Body Marker,Rigid Body Marker,Rigid Body Marker,Rigid Body Marker,Rigid Body Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker
16,0.160000,0.044764,-0.056084,-0.136768,0.953416,0.059374,0.208116,0.000364,0.784391,0.077273,0.198907,0.890463,1.040208,0.073050,0.253254,0.950332,0.933938,0.029439,0.099098,0.902889,1.014041,0.027397,0.299355,0.952422,0.963479,0.074298,0.282932,0.876914,0.984438,0.074789,0.115151,0.897321,0.784659,0.077086,0.199176,1.039943,0.073518,0.253382,0.933670,0.030334,0.098759,1.014174,0.027088,0.299233,0.963176,0.074537,0.283191,0.984873,0.073689,0.114957
17,0.170000,0.087376,-0.079049,-0.225942,0.953311,0.059313,0.208100,0.000285,0.784308,0.077471,0.199010,0.894274,1.040158,0.072872,0.253169,0.861882,0.933706,0.029364,0.099109,0.751478,1.013954,0.027279,0.299307,0.910462,0.963453,0.074251,0.282903,0.883853,0.984288,0.074643,0.115106,0.700283,0.784096,0.077397,0.199213,1.040037,0.073132,0.253135,0.933626,0.030015,0.098937,1.014174,0.027164,0.299096,0.963089,0.074409,0.283273,0.984873,0.073689,0.114957
18,0.180000,0.065005,-0.064698,-0.220236,0.953341,0.059450,0.208131,0.000349,0.784339,0.077594,0.198978,0.901786,1.040169,0.073007,0.253236,0.858956,0.933782,0.029527,0.099124,0.776827,1.013952,0.027399,0.299353,0.899866,0.963452,0.074371,0.282940,0.897016,0.984353,0.074806,0.115152,0.669708,0.784115,0.077541,0.199297,1.040034,0.073546,0.253334,0.933670,0.030334,0.098759,1.014174,0.027088,0.299233,0.963129,0.074495,0.283163,0.984951,0.073641,0.114982
19,0.190000,0.181564,-0.099358,-0.412623,0.953392,0.059460,0.208272,0.000390,0.784434,0.078165,0.199451,0.901786,1.040356,0.072753,0.253193,0.858956,0.933511,0.029536,0.099324,0.776827,1.014080,0.027261,0.299391,0.899866,0.963705,0.074392,0.283052,0.897016,0.984266,0.074655,0.115221,0.669708,0.784501,0.078165,0.200064,1.040079,0.073247,0.253158,0.933644,0.030228,0.099007,1.014174,0.027088,0.299233,0.963143,0.074403,0.283246,0.984822,0.073569,0.114958
20,0.200000,0.096692,0.165107,0.032191,0.953288,0.059520,0.208234,0.000325,0.784203,0.076956,0.199246,0.845950,1.040081,0.073277,0.253347,0.858006,0.933800,0.029949,0.099119,0.806959,1.014091,0.027369,0.299294,0.936896,0.963375,0.074184,0.283098,0.851493,0.984181,0.075385,0.115302,0.688026,0.784669,0.076942,0.199072,1.039937,0.073484,0.253346,0.933601,0.029903,0.099186,1.014310,0.026993,0.299033,0.963119,0.074482,0.283161,0.984127,0.075315,0.115599
21,0.210000,0.086663,-0.030434,-0.163140,0.953447,0.059256,0.208071,0.000337,0.784424,0.077237,0.198993,0.912908,1.040278,0.072872,0.253151,0.925279,0.933876,0.029379,0.099054,0.779617,1.014124,0.027211,0.299251,0.910046,0.963571,0.074142,0.282886,0.842271,0.984408,0.074699,0.115090,0.720188,0.784634,0.077002,0.199141,1.040094,0.073107,0.253138,0.933644,0.030228,0.099007,1.014310,0.026993,0.299033,0.963129,0.074495,0.283163,0.984873,0.073689,0.114957
22,0.220000,0.098822,0.159928,-0.085071,0.953166,0.059688,0.208288,0.000174,0.784117,0.077469,0.199306,0.912908,1.039988,0.073272,0.253396,0.925279,0.933613,0.030146,0.099176,0.779617,1.013906,0.027422,0.299349,0.910046,0.963286,0.074338,0.283150,0.842271,0.984087,0.075481,0.115353,0.720188,0.784115,0.077541,0.199297,1.040034,0.073546,0.253334,0.933644,0.030228,0.099007,1.014045,0.027272,0.299233,0.963109,0.074327,0.283258,0.984049,0.075209,0.115603
23,0.230000,0.071149,-0.095610,-0.153061,0.953419,0.059255,0.208191,0.000334,0.784395,0.077195,0.199047,0.981755,1.040236,0.072938,0.253280,0.928840,0.933883,0.029250,0.099202,0.952451,1.014077,0.027324,0.299424,0.941330,0.963521,0.074228,0.282992,0.948062,0.984403,0.074597,0.115201,0.907162,0.784659,0.077086,0.199176,1.039984,0.073485,0.253356,0.933601,0.029903,0.099186,1.014310,0.026916,0.299170,0.963084,0.074437,0.283320,0.984873,0.073689,0.114957
24,0.240000,0.053014,-0.009866,-0.116551,0.953456,0.059294,0.208114,0.000373,0.784423,0.077140,0.198944,0.919906,1.040249,0.072964,0.253251,0.843575,0.933973,0.029440,0.099075,0.751130,1.014105,0.027265,0.299319,0.892246,0.963524,0.074161,0.282941,0.874684,0.984459,0.074795,0.115157,0.687741,0.784634,0.077002,0.199141,1.040034,0.073546,0.253334,0.933670,0.030334,0.098759,1.014310,0.026916,0.299170,0.963158,0.074330,0.283238,0.984918,0.073639,0.115044
25,0.250000,0.082721,-0.045903,-0.165791,0.953434,0.059217,0.208099,0.000396,0.784412,0.077203,0.199005,0.923793,1.040263,0.072841,0.253182,0.919544,0.933869,0.029311,0.099089,0.763141,1.014104,0.027193,0.299292,0.908270,0.963554,0.074123,0.282911,0.801400,0.984402,0.074633,0.115116,0.711371,0.784594,0.076973,0.199091,1.040188,0.073124,0.253047,0.933644,0.030228,0.099007,1.014310,0.026916,0.299170,0.963015,0.074503,0.283354,0.984822,0.073569,0.114958
