Format Version,1.23,Take Name,ivankjo_25jun2020_4_(7),Take Notes,,Capture Frame Rate,100,Export Frame Rate,100,Capture Start Time,2020-06-25 04.33.04.816 ,Total Frames in Take,1790,Total Exported Frames,1790,Rotation Type,YXZ,Length Units,Meters,Coordinate Space,Global,,,,,,,,
438,4.38,139.189697,-0.382162,0.957476,-0.149006,0.091839,-0.539287,0.000852,-0.05337,0.091994,-0.56305,0.833856,-0.197264,0.091811,-0.563298,0.95807,-0.196384,0.091713,-0.491513,0.836048,-0.052761,0.091995,-0.563314,-0.197348,0.091811,-0.563443,-0.196889,0.091712,-0.491095
439,4.39,139.23999,-0.189432,0.78892,-0.148915,0.091941,-0.539341,0.000865,-0.0533,0.091992,-0.563187,0.849265,-0.197194,0.091804,-0.56331,0.903981,-0.196251,0.092026,-0.491527,0.870968,-0.052716,0.091992,-0.563339,-0.197466,0.091802,-0.563582,-0.196541,0.092027,-0.491099
440,4.4,139.120758,-0.714922,1.238576,-0.149035,0.091649,-0.539442,0.000753,-0.053372,0.091992,-0.563092,0.849265,-0.197266,0.091799,-0.563508,0.903981,-0.196468,0.091156,-0.491725,0.870968,-0.052761,0.091995,-0.563314,-0.197418,0.0918,-0.56358,-0.196879,0.091153,-0.491441
441,4.41,139.17215,-0.387764,0.968443,-0.149023,0.091806,-0.539337,0.000891,-0.05338,0.091958,-0.563071,0.837398,-0.197274,0.091787,-0.563363,0.957747,-0.196416,0.091674,-0.491578,0.874957,-0.052752,0.091959,-0.563319,-0.197404,0.091787,-0.563547,-0.196888,0.091673,-0.491136
442,4.42,139.243576,-0.512428,0.835458,-0.148876,0.092005,-0.539426,0.001336,-0.053263,0.092463,-0.563277,0.706442,-0.197156,0.091835,-0.563392,0.92841,-0.196209,0.091716,-0.491609,0.786951,-0.052162,0.092469,-0.563684,-0.197404,0.091834,-0.563535,-0.196889,0.091712,-0.491095
443,4.43,139.165909,-0.388768,0.973425,-0.149018,0.091846,-0.539347,0.000923,-0.053372,0.091994,-0.56307,0.835318,-0.197266,0.091831,-0.563378,0.933788,-0.196416,0.091713,-0.491593,0.828219,-0.052761,0.091995,-0.563314,-0.197392,0.091831,-0.563611,-0.196889,0.091712,-0.491095
444,4.44,139.179581,-0.35303,0.86812,-0.148955,0.091876,-0.539367,0.000875,-0.053315,0.092079,-0.563112,0.835318,-0.197209,0.091773,-0.563386,0.933788,-0.196341,0.091777,-0.491602,0.828219,-0.052718,0.09208,-0.563343,-0.197342,0.091773,-0.563593,-0.196786,0.091776,-0.491149
445,4.45,139.179047,-0.466261,0.960296,-0.148901,0.091831,-0.539399,0.001196,-0.053261,0.092101,-0.563144,0.839956,-0.197154,0.091786,-0.563419,0.938439,-0.196287,0.091606,-0.491635,0.841357,-0.052293,0.092104,-0.563514,-0.197356,0.091786,-0.563548,-0.196931,0.091604,-0.491159
446,4.46,139.189697,-0.342152,0.868855,-0.149027,0.091792,-0.5393,0.000944,-0.053391,0.091978,-0.563062,0.820821,-0.197285,0.091692,-0.563311,0.947521,-0.196405,0.091705,-0.491527,0.819712,-0.052732,0.091979,-0.563344,-0.197385,0.091692,-0.563496,-0.196942,0.091704,-0.491046
447,4.47,139.173172,-0.401685,0.947608,-0.148988,0.091824,-0.539345,0.000887,-0.053346,0.092016,-0.563081,0.831324,-0.19724,0.091783,-0.56337,0.951171,-0.19638,0.091674,-0.491585,0.83034,-0.052725,0.092018,-0.563345,-0.197333,0.091783,-0.563542,-0.196888,0.091673,-0.491136
448,4.48,139.172348,-0.467875,1.021947,-0.149056,0.091819,-0.539358,0.000984,-0.053413,0.09203,-0.563092,0.831324,-0.197307,0.091829,-0.563383,0.951171,-0.196448,0.091597,-0.491599,0.83034,-0.052715,0.092032,-0.563375,-0.197437,0.09183,-0.563574,-0.196984,0.091595,-0.491111
449,4.49,139.184036,-0.378421,0.864827,-0.148973,0.091804,-0.539316,0.000866,-0.053335,0.092045,-0.563068,0.811669,-0.197228,0.091692,-0.563332,0.942194,-0.196355,0.091674,-0.491547,0.818771,-0.0527,0.092047,-0.563349,-0.197304,0.091692,-0.563457,-0.196888,0.091673,-0.491136
450,4.5,139.222061,-0.518802,0.819717,-0.148845,0.092013,-0.539435,0.001371,-0.053223,0.092497,-0.56325,0.701716,-0.197116,0.091828,-0.563419,0.925723,-0.196196,0.091716,-0.491635,0.780294,-0.052104,0.092503,-0.563663,-0.197367,0.091827,-0.563579,-0.196889,0.091712,-0.491095
451,4.51,139.172241,-0.397007,0.942088,-0.148981,0.091819,-0.539355,0.000882,-0.053338,0.09201,-0.563088,0.834406,-0.197232,0.091774,-0.56338,0.951609,-0.196373,0.091674,-0.491596,0.827408,-0.052732,0.092012,-0.563355,-0.19731,0.091774,-0.563557,-0.196888,0.091673,-0.491136
452,4.52,139.157532,-0.395318,0.954295,-0.148987,0.091816,-0.53935,0.000903,-0.053337,0.091993,-0.563059,0.831884,-0.197231,0.091782,-0.563388,0.944898,-0.196391,0.091674,-0.491603,0.829482,-0.052717,0.091994,-0.563317,-0.197338,0.091782,-0.563581,-0.196888,0.091673,-0.491136
453,4.53,139.161407,-0.445775,0.970692,-0.14903,0.091806,-0.539346,0.000928,-0.053382,0.092036,-0.563062,0.831884,-0.197276,0.091774,-0.563381,0.944898,-0.196431,0.091606,-0.491596,0.829482,-0.052705,0.092038,-0.563327,-0.197416,0.091775,-0.563546,-0.196931,0.091604,-0.491159
454,4.54,139.194092,-0.366118,0.913941,-0.149,0.091824,-0.539332,0.000937,-0.053366,0.091999,-0.563102,0.818065,-0.19726,0.09176,-0.56334,0.94571,-0.196374,0.091713,-0.491555,0.834014,-0.052699,0.092001,-0.563374,-0.197383,0.09176,-0.563518,-0.196889,0.091712,-0.491095
455,4.55,139.148132,-0.693565,1.230688,-0.149003,0.091685,-0.539435,0.000724,-0.053351,0.092006,-0.563131,0.840653,-0.197245,0.091833,-0.563478,0.957779,-0.196414,0.091216,-0.491696,0.882429,-0.052751,0.092009,-0.563344,-0.197404,0.091834,-0.563535,-0.196806,0.091214,-0.491438
456,4.56,139.173355,-0.39947,0.948014,-0.149002,0.091822,-0.539361,0.000907,-0.053359,0.09201,-0.563097,0.83042,-0.197253,0.091781,-0.563386,0.944249,-0.196393,0.091674,-0.491601,0.83006,-0.052732,0.092012,-0.563355,-0.197365,0.091781,-0.563579,-0.196888,0.091673,-0.491136
457,4.57,139.184372,-0.377012,0.904101,-0.148962,0.091799,-0.539335,0.000871,-0.053323,0.091999,-0.563089,0.83042,-0.197217,0.091723,-0.563351,0.944249,-0.196344,0.091674,-0.491566,0.83006,-0.052699,0.092001,-0.563374,-0.197278,0.091723,-0.563487,-0.196888,0.091673,-0.491136
458,4.58,139.186478,-0.435792,0.908567,-0.148873,0.091868,-0.539389,0.001192,-0.053236,0.092147,-0.563146,0.828351,-0.197129,0.091783,-0.563403,0.962661,-0.196253,0.091675,-0.491618,0.826502,-0.052281,0.09215,-0.563509,-0.197333,0.091783,-0.563542,-0.196888,0.091673,-0.491136
459,4.59,139.223083,-0.370417,0.886175,-0.148859,0.091896,-0.539448,0.001148,-0.053237,0.092105,-0.563266,0.765385,-0.197131,0.091805,-0.563431,0.929406,-0.196209,0.091777,-0.491647,0.809404,-0.052355,0.092106,-0.563588,-0.197347,0.091805,-0.563613,-0.196786,0.091776,-0.491149
460,4.6,139.162109,-0.354414,1.089683,-0.149078,0.091757,-0.539368,0.000734,-0.053431,0.091741,-0.563086,0.884757,-0.197325,0.091856,-0.563401,0.938339,-0.196478,0.091674,-0.491617,0.842053,-0.053017,0.091742,-0.563288,-0.197347,0.091856,-0.563647,-0.196888,0.091673,-0.491136
461,4.61,139.146851,-0.427677,0.954222,-0.148997,0.091786,-0.539387,0.000893,-0.053343,0.092007,-0.563078,0.884757,-0.197237,0.091744,-0.563434,0.938339,-0.19641,0.091606,-0.491649,0.842053,-0.052751,0.092009,-0.563344,-0.197303,0.091744,-0.563633,-0.196931,0.091604,-0.491159
462,4.62,139.123138,-0.379033,1.098972,-0.149098,0.091731,-0.539418,0.000751,-0.053434,0.091741,-0.563071,0.837605,-0.197328,0.091833,-0.563483,0.947431,-0.19653,0.09162,-0.491698,0.821288,-0.053017,0.091742,-0.563288,-0.197324,0.091833,-0.56373,-0.196975,0.091619,-0.491195
463,4.63,139.079025,-0.439689,1.038015,-0.149016,0.091831,-0.539486,0.000958,-0.053335,0.091987,-0.563065,0.835095,-0.197228,0.091863,-0.563589,0.926348,-0.196486,0.091644,-0.491803,0.818679,-0.052722,0.091988,-0.56331,-0.197353,0.091864,-0.563856,-0.196968,0.091642,-0.491262
464,4.64,139.096375,-0.522889,1.030942,-0.14898,0.091798,-0.539496,0.001014,-0.053306,0.092078,-0.563104,0.811882,-0.197199,0.091804,-0.563585,0.938547,-0.196435,0.091513,-0.4918,0.807174,-0.052612,0.09208,-0.563394,-0.197313,0.091805,-0.563803,-0.196994,0.09151,-0.491269
465,4.65,139.049759,-0.501106,0.952157,-0.148934,0.091786,-0.539614,0.0012,-0.05324,0.092113,-0.563143,0.811882,-0.197133,0.091725,-0.563742,0.938547,-0.196428,0.09152,-0.491956,0.807174,-0.052334,0.092117,-0.56354,-0.197242,0.091725,-0.563895,-0.197154,0.091517,-0.491404
466,4.66,139.010315,-0.458534,0.901899,-0.148966,0.091761,-0.539635,0.000979,-0.053256,0.092078,-0.563098,0.752629,-0.197148,0.091664,-0.563798,0.952988,-0.196493,0.091541,-0.492011,0.771856,-0.052612,0.09208,-0.563394,-0.197207,0.091664,-0.564015,-0.197077,0.091538,-0.491466
467,4.67,138.944382,-0.788555,1.216352,-0.148905,0.091586,-0.539842,0.000772,-0.05317,0.092055,-0.563197,0.836821,-0.197061,0.091699,-0.564056,0.96671,-0.196484,0.091005,-0.492272,0.859359,-0.052564,0.092059,-0.563441,-0.197166,0.091699,-0.564138,-0.196947,0.091,-0.491952
468,4.68,138.876907,-0.472942,0.820508,-0.149067,0.091786,-0.539737,0.001367,-0.053303,0.092205,-0.562976,0.742267,-0.197193,0.091612,-0.564012,0.938764,-0.196705,0.091543,-0.492224,0.713569,-0.052375,0.092209,-0.563424,-0.197242,0.091612,-0.564252,-0.197575,0.091538,-0.491477
469,4.69,138.895721,-0.392159,0.755862,-0.148943,0.091743,-0.539958,0.001054,-0.053186,0.092111,-0.563228,0.742267,-0.197076,0.091528,-0.564216,0.938764,-0.196565,0.091588,-0.492428,0.713569,-0.052441,0.092114,-0.563551,-0.19717,0.091528,-0.564406,-0.197188,0.091586,-0.491897
470,4.7,138.838287,-0.518812,0.834896,-0.148969,0.091683,-0.540025,0.001505,-0.05319,0.092151,-0.563199,0.797006,-0.197078,0.091511,-0.564332,0.947132,-0.196639,0.091387,-0.492544,0.795282,-0.052101,0.092157,-0.563723,-0.197138,0.091511,-0.564533,-0.197606,0.091381,-0.491786
471,4.71,138.768921,-0.529214,0.81392,-0.149049,0.091675,-0.540009,0.001323,-0.053241,0.092179,-0.563067,0.744442,-0.197128,0.091482,-0.564374,0.950144,-0.196776,0.091365,-0.492585,0.714402,-0.052329,0.092184,-0.563528,-0.197139,0.091482,-0.564573,-0.197673,0.09136,-0.491878
472,4.72,138.763885,-0.506043,0.826148,-0.149024,0.091721,-0.540067,0.001241,-0.053215,0.09218,-0.563117,0.755945,-0.197102,0.091544,-0.564437,0.949698,-0.196756,0.091439,-0.492648,0.748793,-0.052329,0.092184,-0.563528,-0.197167,0.091544,-0.564627,-0.197541,0.091434,-0.492021
473,4.73,138.679642,-0.503478,0.632089,-0.149072,0.091553,-0.540148,0.001095,-0.05323,0.092201,-0.563056,0.755945,-0.197113,0.0912,-0.564589,0.949698,-0.196874,0.091258,-0.4928,0.748793,-0.052262,0.092207,-0.56352,-0.197153,0.091199,-0.56455,-0.197681,0.091253,-0.492437
474,4.74,138.604675,-0.484037,0.572806,-0.149005,0.091499,-0.540333,0.001005,-0.053133,0.092179,-0.563114,0.73166,-0.197013,0.091097,-0.564837,0.986017,-0.196869,0.091223,-0.493047,0.778853,-0.052329,0.092184,-0.563528,-0.196998,0.091097,-0.564862,-0.197644,0.091218,-0.492629
475,4.75,138.553009,-0.495028,0.676178,-0.148996,0.091523,-0.540488,0.001088,-0.053103,0.092115,-0.563184,0.7481,-0.196982,0.091212,-0.565035,0.995458,-0.196902,0.091242,-0.493245,0.762702,-0.052208,0.092121,-0.563646,-0.196964,0.091212,-0.565036,-0.197749,0.091236,-0.492816
476,4.76,138.504547,-0.484973,0.754938,-0.148988,0.091622,-0.540624,0.00102,-0.053076,0.092122,-0.563239,0.767812,-0.196955,0.091385,-0.565211,0.99081,-0.196934,0.091359,-0.493421,0.788856,-0.052238,0.092126,-0.56364,-0.196982,0.091385,-0.565235,-0.197678,0.091355,-0.493021
477,4.77,138.446442,-0.482791,0.698374,-0.148978,0.091678,-0.540663,0.001068,-0.053042,0.092231,-0.563181,0.756807,-0.196919,0.09139,-0.565299,0.969275,-0.196972,0.091413,-0.49351,0.803227,-0.052145,0.092237,-0.563556,-0.197032,0.09139,-0.565347,-0.197654,0.091409,-0.493117
478,4.78,138.382248,-0.489096,0.645365,-0.148904,0.0916,-0.540701,0.001045,-0.052944,0.092214,-0.563111,0.756807,-0.196817,0.091262,-0.565391,0.969275,-0.196951,0.091323,-0.493601,0.803227,-0.052071,0.09222,-0.563494,-0.196898,0.091261,-0.565427,-0.197655,0.091319,-0.493212
479,4.79,138.292419,-0.567791,0.770907,-0.148857,0.091673,-0.540803,0.001144,-0.052862,0.092273,-0.563062,0.761591,-0.196732,0.091431,-0.565568,0.977904,-0.196977,0.091314,-0.493778,0.798959,-0.051947,0.092279,-0.563451,-0.196835,0.091431,-0.565665,-0.1977,0.091309,-0.493309
480,4.8,138.141098,-0.584068,0.982395,-0.148835,0.091672,-0.540987,0.001269,-0.052781,0.092086,-0.562995,0.762713,-0.196646,0.09162,-0.565877,0.933893,-0.197078,0.091311,-0.494089,0.746795,-0.05191,0.09209,-0.563372,-0.196735,0.09162,-0.566126,-0.197838,0.091306,-0.493419
481,4.81,138.060806,-0.53651,0.798427,-0.14887,0.091612,-0.540943,0.001239,-0.052785,0.092142,-0.562815,0.729581,-0.196644,0.091403,-0.565901,0.951174,-0.197179,0.091292,-0.494113,0.780692,-0.051778,0.092147,-0.563209,-0.1968,0.091402,-0.566019,-0.197907,0.091288,-0.493624
482,4.82,137.940582,-0.580896,0.802188,-0.148862,0.091691,-0.540872,0.00113,-0.052732,0.092279,-0.562542,0.729581,-0.196584,0.091475,-0.56593,0.951174,-0.19727,0.09132,-0.494144,0.780692,-0.051802,0.092285,-0.562904,-0.196728,0.091474,-0.566022,-0.19795,0.091315,-0.493712
483,4.83,137.791916,-0.604379,0.956647,-0.148633,0.091754,-0.540915,0.001453,-0.052447,0.092221,-0.562337,0.75054,-0.196291,0.091673,-0.566096,0.957464,-0.197162,0.091367,-0.494312,0.798666,-0.051382,0.092227,-0.562754,-0.196453,0.091673,-0.566349,-0.197976,0.091361,-0.493615
484,4.84,137.776779,-0.081013,0.434507,-0.148832,0.091581,-0.540683,0.000756,-0.052639,0.091831,-0.562079,0.8474,-0.196482,0.091146,-0.565876,0.892393,-0.197375,0.091765,-0.494095,0.92446,-0.052033,0.091833,-0.562153,-0.196871,0.091143,-0.56606,-0.197549,0.091766,-0.493848
485,4.85,137.551971,-0.278383,0.443699,-0.148833,0.091438,-0.540541,0.000991,-0.052558,0.091957,-0.561558,0.813539,-0.196383,0.090966,-0.565921,0.911622,-0.197559,0.091392,-0.494142,0.846975,-0.051839,0.091961,-0.561755,-0.196637,0.090963,-0.566167,-0.197977,0.091392,-0.493695
486,4.86,137.323196,-0.60366,0.964705,-0.148679,0.09156,-0.540761,0.000896,-0.052321,0.092019,-0.561396,0.813539,-0.19613,0.091487,-0.566331,0.911622,-0.197587,0.091175,-0.494557,0.846975,-0.051855,0.092022,-0.561698,-0.195977,0.091489,-0.566586,-0.198289,0.09117,-0.493915
487,4.87,137.223282,-0.478488,0.760876,-0.148582,0.091516,-0.540768,0.000865,-0.052187,0.092001,-0.561233,0.860963,-0.195986,0.091286,-0.566421,0.925644,-0.197571,0.091261,-0.494649,0.7623,-0.051763,0.092003,-0.561551,-0.195766,0.091287,-0.566662,-0.198321,0.091257,-0.493995
488,4.88,137.008377,-0.445303,0.658076,-0.14832,0.091695,-0.540879,0.001336,-0.05185,0.092236,-0.560982,0.728295,-0.195628,0.091379,-0.566711,0.959958,-0.197483,0.091471,-0.494945,0.719696,-0.050861,0.092241,-0.561434,-0.195649,0.091379,-0.56687,-0.198409,0.091466,-0.494313
489,4.89,136.786957,-0.44979,0.603104,-0.14837,0.091831,-0.540781,0.001109,-0.051823,0.092432,-0.56051,0.781904,-0.195577,0.091464,-0.566795,0.956953,-0.19771,0.091596,-0.495037,0.770837,-0.051022,0.092436,-0.560857,-0.195613,0.091463,-0.566963,-0.198453,0.091593,-0.4945
490,4.9,136.684265,-0.585021,0.701081,-0.148367,0.091881,-0.540701,0.001141,-0.051785,0.092575,-0.560257,0.781904,-0.195527,0.091572,-0.5668,0.956953,-0.197788,0.091497,-0.495046,0.770837,-0.050963,0.092581,-0.56059,-0.195601,0.091572,-0.566994,-0.198507,0.091491,-0.494495
491,4.91,136.467682,-0.348703,0.500345,-0.148332,0.091783,-0.540733,0.001209,-0.051676,0.092344,-0.559924,0.778221,-0.195392,0.091346,-0.567009,0.948212,-0.197926,0.091659,-0.495265,0.7736,-0.050746,0.092349,-0.560176,-0.19567,0.091343,-0.567257,-0.198481,0.091657,-0.494765
492,4.92,136.341858,-0.280497,0.526601,-0.148036,0.092023,-0.540782,0.000837,-0.051338,0.092462,-0.559762,0.844885,-0.195039,0.091626,-0.567161,0.911272,-0.19773,0.091981,-0.495423,0.881052,-0.05073,0.092465,-0.559886,-0.195304,0.091623,-0.567398,-0.19804,0.091981,-0.495062
493,4.93,136.280869,-0.216344,0.392779,-0.14811,0.091961,-0.540818,0.000872,-0.051392,0.092443,-0.559695,0.836802,-0.195085,0.091457,-0.567247,0.876344,-0.197853,0.091983,-0.495512,0.902018,-0.050743,0.092447,-0.55976,-0.195493,0.091452,-0.567527,-0.198057,0.091984,-0.495177
494,4.94,136.255951,-0.239752,0.250146,-0.148224,0.091836,-0.540679,0.000902,-0.051499,0.092493,-0.559513,0.836802,-0.195186,0.091197,-0.567127,0.876344,-0.197987,0.09182,-0.495395,0.902018,-0.050696,0.092499,-0.559598,-0.195653,0.091191,-0.567278,-0.198225,0.09182,-0.495177
495,4.95,135.999008,-0.503,0.843445,-0.148145,0.092178,-0.540862,0.001003,-0.051336,0.092615,-0.559264,0.798257,-0.194992,0.092017,-0.567523,0.877277,-0.198109,0.091901,-0.4958,0.91929,-0.050713,0.092618,-0.559487,-0.195081,0.092018,-0.567832,-0.198652,0.091898,-0.495224
496,4.96,135.922302,-0.559059,0.836684,-0.147917,0.092091,-0.540912,0.000823,-0.051083,0.092614,-0.559184,0.861525,-0.194728,0.091911,-0.567635,0.91436,-0.197941,0.091747,-0.495918,0.865784,-0.050545,0.092617,-0.559312,-0.194923,0.091911,-0.567917,-0.198273,0.091745,-0.495496
497,4.97,135.940689,-0.308612,0.205748,-0.148098,0.091857,-0.540818,0.000904,-0.051272,0.092654,-0.559119,0.812293,-0.194913,0.09116,-0.567525,0.877784,-0.19811,0.091756,-0.495809,0.909513,-0.050525,0.092661,-0.559196,-0.195353,0.091154,-0.567738,-0.198344,0.091756,-0.495533
498,4.98,135.858688,-0.593223,0.739216,-0.147962,0.092128,-0.540887,0.000764,-0.051108,0.092796,-0.55905,0.812293,-0.194742,0.091851,-0.567662,0.877784,-0.198035,0.091737,-0.495948,0.909513,-0.050619,0.092799,-0.55918,-0.194891,0.091851,-0.567925,-0.19837,0.091734,-0.495542
499,4.99,135.854813,-0.470412,0.765711,-0.148062,0.092212,-0.540922,0.000904,-0.051207,0.092681,-0.559079,0.873421,-0.194841,0.091988,-0.5677,0.924548,-0.198139,0.091967,-0.495986,0.86835,-0.050574,0.092684,-0.559252,-0.195023,0.091987,-0.567945,-0.198564,0.091964,-0.495556
500,5,135.852966,-0.510505,0.788891,-0.147956,0.092134,-0.540887,0.000888,-0.0511,0.092636,-0.559041,0.844888,-0.194734,0.091922,-0.567667,0.908368,-0.198035,0.091844,-0.495953,0.86137,-0.050495,0.092639,-0.559177,-0.194966,0.091921,-0.567951,-0.198387,0.091842,-0.495525
501,5.01,135.946732,-0.25162,0.256624,-0.148112,0.091916,-0.54085,0.0014,-0.051287,0.092583,-0.559162,0.692127,-0.194931,0.09128,-0.567552,0.859509,-0.198119,0.091886,-0.495836,0.839664,-0.050073,0.092591,-0.55937,-0.195432,0.091273,-0.567807,-0.198597,0.091886,-0.495408
502,5.02,135.881226,-0.345514,0.420203,-0.14803,0.091991,-0.540915,0.001008,-0.051183,0.092627,-0.559116,0.809718,-0.194819,0.091482,-0.567671,0.871366,-0.198087,0.091864,-0.495957,0.878306,-0.050428,0.092633,-0.559213,-0.195232,0.091477,-0.567978,-0.198372,0.091864,-0.495562
503,5.03,135.801804,-0.389166,0.436964,-0.148207,0.092074,-0.540952,0.001268,-0.051336,0.092755,-0.559019,0.809718,-0.194959,0.09157,-0.567774,0.871366,-0.198327,0.091898,-0.496064,0.878306,-0.050439,0.092762,-0.559173,-0.195371,0.091565,-0.568189,-0.198744,0.091897,-0.495492
504,5.04,135.855026,-0.093887,0.25477,-0.148335,0.091849,-0.540891,0.001026,-0.05148,0.092296,-0.559049,0.772443,-0.195112,0.091247,-0.567666,0.853757,-0.198414,0.092003,-0.495956,0.822902,-0.050733,0.092299,-0.559197,-0.195424,0.091242,-0.56796,-0.198797,0.092006,-0.495512
505,5.05,135.81311,-0.198701,0.183682,-0.148183,0.091923,-0.541017,0.001043,-0.051315,0.092588,-0.559104,0.770511,-0.194939,0.091233,-0.567827,0.858863,-0.198295,0.091949,-0.49612,0.905552,-0.050401,0.092595,-0.559189,-0.195464,0.091226,-0.568033,-0.198559,0.09195,-0.49585
506,5.06,135.760803,-0.185044,0.109146,-0.148092,0.091947,-0.541109,0.000941,-0.051208,0.092667,-0.559108,0.801548,-0.194823,0.091192,-0.567962,0.885509,-0.198245,0.091983,-0.496258,0.898452,-0.050421,0.092673,-0.559211,-0.195236,0.091186,-0.568159,-0.198533,0.091984,-0.495972
507,5.07,135.768951,-0.106245,-0.089621,-0.148119,0.091922,-0.541266,0.001142,-0.051239,0.092728,-0.559281,0.801548,-0.194852,0.091003,-0.56811,0.885509,-0.198267,0.092034,-0.496409,0.898452,-0.050293,0.092737,-0.559376,-0.195385,0.090993,-0.56839,-0.19856,0.092036,-0.496055
508,5.08,135.71051,-0.091582,-0.015847,-0.148149,0.091879,-0.541309,0.001127,-0.051249,0.092591,-0.559224,0.762336,-0.194855,0.091031,-0.568201,0.849563,-0.198341,0.092014,-0.496502,0.885054,-0.050297,0.092599,-0.559316,-0.195393,0.091022,-0.56846,-0.198629,0.092016,-0.496173
509,5.09,135.526459,-0.219192,0.067358,-0.148033,0.091797,-0.541529,0.000963,-0.051077,0.092606,-0.559131,0.79445,-0.194652,0.090995,-0.568572,0.905258,-0.198369,0.091789,-0.496883,0.878948,-0.050268,0.092612,-0.559279,-0.194991,0.09099,-0.568741,-0.198745,0.091789,-0.496578
510,5.1,135.414505,-0.028032,-0.030174,-0.148137,0.091818,-0.541571,0.00115,-0.051146,0.092455,-0.558986,0.746737,-0.194704,0.090972,-0.568703,0.91486,-0.19856,0.092027,-0.497024,0.837507,-0.05016,0.092461,-0.55922,-0.195008,0.090967,-0.568856,-0.199096,0.092027,-0.496658
511,5.11,135.407867,0.044325,0.000322,-0.14822,0.091682,-0.541747,0.000886,-0.051226,0.092187,-0.559151,0.746737,-0.194785,0.090881,-0.568884,0.91486,-0.198648,0.091978,-0.497206,0.837507,-0.050501,0.092189,-0.5594,-0.194888,0.090878,-0.568965,-0.199215,0.091978,-0.496883
512,5.12,135.187988,-0.240719,0.204619,-0.14801,0.091774,-0.54201,0.001504,-0.050951,0.092477,-0.559039,0.808299,-0.19447,0.091092,-0.56933,0.967204,-0.198608,0.091752,-0.497662,0.836961,-0.049803,0.092483,-0.559467,-0.194572,0.091089,-0.569542,-0.199555,0.09175,-0.496999
513,5.13,135.17218,-0.290438,0.139464,-0.148054,0.091798,-0.542077,0.001276,-0.050991,0.092636,-0.559079,0.745843,-0.194505,0.091046,-0.56941,0.957332,-0.198665,0.091713,-0.497744,0.730185,-0.050053,0.092642,-0.559472,-0.194517,0.091044,-0.56958,-0.199567,0.09171,-0.497151
514,5.14,135.247543,0.109034,0.097051,-0.147999,0.091752,-0.542243,0.000799,-0.050957,0.09207,-0.559375,0.839114,-0.19449,0.091054,-0.56951,0.960733,-0.198552,0.092131,-0.497843,0.852831,-0.050346,0.092071,-0.559578,-0.194585,0.091052,-0.569635,-0.199038,0.092134,-0.497512
515,5.15,135.129059,-0.09247,0.098033,-0.147865,0.091845,-0.542257,0.000853,-0.050788,0.092446,-0.559188,0.839114,-0.194297,0.091101,-0.569623,0.960733,-0.198509,0.091989,-0.497962,0.852831,-0.049931,0.09245,-0.559405,-0.194538,0.0911,-0.569579,-0.198988,0.091987,-0.497822
516,5.16,135.067902,-0.115966,0.068155,-0.147579,0.091979,-0.542526,0.001353,-0.050485,0.092642,-0.559352,0.778988,-0.193982,0.091202,-0.56994,0.938823,-0.198271,0.092093,-0.498284,0.87542,-0.049161,0.092651,-0.559635,-0.194385,0.091198,-0.57001,-0.198859,0.092091,-0.497997
517,5.17,135.044556,-0.247741,0.099589,-0.14754,0.091878,-0.54266,0.001317,-0.050439,0.092695,-0.559446,0.667206,-0.19393,0.091099,-0.570095,0.881748,-0.19825,0.091839,-0.49844,0.858129,-0.049129,0.092706,-0.559677,-0.194398,0.091093,-0.570168,-0.19876,0.091837,-0.498192
518,5.18,134.871155,-0.071809,0.041097,-0.147699,0.091819,-0.542626,0.000956,-0.050547,0.092447,-0.55912,0.788746,-0.194007,0.091028,-0.570199,0.892062,-0.198542,0.091982,-0.498559,0.895717,-0.049709,0.092453,-0.559232,-0.194408,0.091022,-0.570359,-0.198871,0.091983,-0.498302
519,5.19,134.750687,-0.278476,0.108274,-0.147591,0.092062,-0.542847,0.001525,-0.050406,0.092914,-0.559134,0.788746,-0.19384,0.091284,-0.57052,0.892062,-0.198527,0.091989,-0.498887,0.895717,-0.049021,0.092926,-0.559357,-0.194348,0.091276,-0.570761,-0.199069,0.091987,-0.498469
520,5.2,134.553192,-0.154727,0.28206,-0.147522,0.091896,-0.542879,0.001435,-0.050279,0.092401,-0.558832,0.649396,-0.193678,0.091305,-0.570711,0.859271,-0.198608,0.091982,-0.499094,0.828706,-0.049022,0.092408,-0.559008,-0.194193,0.091299,-0.570986,-0.199095,0.091982,-0.498674
521,5.21,134.318497,-0.075229,0.098131,-0.147509,0.091913,-0.542909,0.001327,-0.050202,0.092489,-0.558464,0.715917,-0.19355,0.091173,-0.570928,0.859529,-0.198775,0.092076,-0.499334,0.847172,-0.049076,0.092496,-0.558615,-0.194035,0.091165,-0.571212,-0.199226,0.092078,-0.498922
522,5.22,133.76001,0.109739,-0.404341,-0.148004,0.09195,-0.542486,0.000551,-0.050553,0.092765,-0.557099,0.972456,-0.193766,0.090795,-0.570945,0.852025,-0.199693,0.09229,-0.499415,0.866509,-0.050449,0.092767,-0.557064,-0.193902,0.090781,-0.571521,-0.199675,0.092301,-0.498882
523,5.23,133.961411,0.131736,-0.121909,-0.147423,0.091752,-0.54291,0.00159,-0.050022,0.092256,-0.557862,0.972456,-0.193289,0.09086,-0.571211,0.852025,-0.19896,0.092141,-0.499657,0.866509,-0.048655,0.092263,-0.558103,-0.193733,0.090851,-0.571511,-0.199587,0.092145,-0.499143
