Format Version,1.23,Take Name,robotatfactory_08-09-2020_CENTRE,Take Notes,,Capture Frame Rate,100.000000,Export Frame Rate,100.000000,Capture Start Time,2020-09-08 11.01.57.638 ,Total Frames in Take,3133,Total Exported Frames,3133,Rotation Type,YXZ,Length Units,Meters,Coordinate Space,Global

,Type,Rigid Body,Rigid Body,Rigid Body,Rigid Body,Rigid Body,Rigid Body,Rigid Body,Rigid Body Marker,Rigid Body Marker,Rigid Body Marker,Rigid Body Marker,Rigid Body Marker,Rigid Body Marker,Rigid Body Marker,Rigid Body Marker,Rigid Body Marker,Rigid Body Marker,Rigid Body Marker,Rigid Body Marker,Rigid Body Marker,Rigid Body Marker,Rigid Body Marker,Rigid Body Marker,Rigid Body Marker,Rigid Body Marker,Rigid Body Marker,Rigid Body Marker,Rigid Body Marker,Rigid Body Marker,Rigid Body Marker,Rigid Body Marker,Rigid Body Marker,Rigid Body Marker,Rigid Body Marker,Rigid Body Marker,Rigid Body Marker,Rigid Body Marker,Rigid Body Marker,Rigid Body Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker
1240,12.400000,-0.042304,-0.174022,0.008357,-0.158751,0.082177,0.354752,0.000320,-0.324066,0.039612,0.282624,0.888203,-0.194626,0.126625,0.470127,0.936065,-0.011291,0.039830,0.378967,0.916947,-0.231384,0.124808,0.373057,0.954613,-0.083261,0.039831,0.188487,0.671673,-0.116219,0.122354,0.254900,0.908330,-0.056623,0.125661,0.418200,0.963998,-0.252541,0.038690,0.471654,0.965986,-0.324316,0.039841,0.282914,-0.194766,0.126471,0.470276,-0.011351,0.040055,0.378730,-0.231489,0.124909,0.373165,-0.082494,0.038896,0.187975,-0.116163,0.122704,0.254993,-0.056668,0.125750,0.418303,-0.252611,0.038603,0.471576
1241,12.410000,-0.039356,-0.075687,-0.039526,-0.158730,0.082274,0.354819,0.000455,-0.324083,0.039972,0.282625,0.889451,-0.194562,0.126555,0.470272,0.949936,-0.011304,0.039764,0.378954,0.911232,-0.231326,0.124935,0.373200,0.958892,-0.083283,0.040152,0.188478,0.653238,-0.116169,0.122588,0.255034,0.781484,-0.056562,0.125565,0.418336,0.985496,-0.252551,0.038666,0.471650,0.971424,-0.324407,0.040154,0.282866,-0.194749,0.126500,0.470320,-0.011256,0.040015,0.378708,-0.231487,0.124914,0.373175,-0.082669,0.039117,0.187788,-0.115954,0.123136,0.255680,-0.056522,0.125584,0.418298,-0.252644,0.038601,0.471637
1242,12.420000,-0.028033,-0.150100,-0.012532,-0.158737,0.082177,0.354759,0.000302,-0.324084,0.039703,0.282654,0.898160,-0.194567,0.126590,0.470162,0.955357,-0.011286,0.039767,0.378921,0.917893,-0.231349,0.124827,0.373100,0.956219,-0.083303,0.039873,0.188459,0.692957,-0.116215,0.122380,0.254914,0.923012,-0.056576,0.125598,0.418200,0.966081,-0.252514,0.038676,0.471666,0.961729,-0.324306,0.039977,0.282859,-0.194669,0.126490,0.470269,-0.011256,0.040015,0.378708,-0.231398,0.124819,0.373268,-0.082600,0.039020,0.187924,-0.116220,0.122654,0.255055,-0.056667,0.125675,0.418265,-0.252644,0.038601,0.471637
1243,12.430000,-0.003836,-0.132746,-0.017276,-0.158763,0.082176,0.354755,0.000312,-0.324145,0.039738,0.282707,0.873971,-0.194541,0.126557,0.470186,0.945892,-0.011306,0.039746,0.378841,0.923981,-0.231364,0.124827,0.373139,0.966658,-0.083403,0.039917,0.188410,0.706028,-0.116280,0.122406,0.254904,0.940267,-0.056572,0.125569,0.418166,0.959607,-0.252494,0.038647,0.471688,0.958745,-0.324440,0.040024,0.282998,-0.194605,0.126373,0.470280,-0.011256,0.040015,0.378708,-0.231398,0.124819,0.373268,-0.082708,0.039147,0.187856,-0.116243,0.122637,0.254953,-0.056687,0.125649,0.418248,-0.252644,0.038601,0.471637
1244,12.440000,-0.025258,-0.157133,-0.027113,-0.158766,0.082201,0.354794,0.000365,-0.324128,0.039761,0.282702,0.873864,-0.194580,0.126638,0.470192,0.936817,-0.011325,0.039757,0.378953,0.896949,-0.231367,0.124873,0.373132,0.971328,-0.083351,0.039858,0.188494,0.684549,-0.116239,0.122382,0.254941,0.926020,-0.056592,0.125604,0.418224,0.964149,-0.252549,0.038738,0.471710,0.941084,-0.324440,0.040024,0.282998,-0.194749,0.126500,0.470320,-0.011107,0.040000,0.378701,-0.231411,0.124890,0.373237,-0.082600,0.039020,0.187924,-0.116220,0.122654,0.255055,-0.056684,0.125665,0.418316,-0.252780,0.038696,0.471692
1245,12.450000,-0.049082,-0.106022,-0.002274,-0.158698,0.082241,0.354838,0.000439,-0.324011,0.039793,0.282639,0.897221,-0.194578,0.126559,0.470261,0.947960,-0.011248,0.039839,0.379020,0.904025,-0.231324,0.124865,0.373184,0.969882,-0.083195,0.040079,0.188532,0.660357,-0.116146,0.122529,0.255039,0.774158,-0.056568,0.125632,0.418349,0.959592,-0.252510,0.038633,0.471677,0.964072,-0.324306,0.039977,0.282859,-0.194766,0.126471,0.470276,-0.011107,0.040000,0.378701,-0.231398,0.124819,0.373268,-0.082600,0.039020,0.187924,-0.115954,0.123136,0.255680,-0.056668,0.125750,0.418303,-0.252644,0.038601,0.471637
1246,12.460000,0.062597,-0.328606,-0.117180,-0.159001,0.081930,0.354883,0.000455,-0.324539,0.039534,0.283170,0.867880,-0.194568,0.126768,0.470203,0.888453,-0.011590,0.039326,0.378944,0.799683,-0.231506,0.124770,0.373204,0.963644,-0.083907,0.038971,0.188596,0.276593,-0.116563,0.121745,0.254846,0.566895,-0.056662,0.125362,0.418027,0.896517,-0.252672,0.038965,0.472072,0.857969,-0.324440,0.040024,0.282998,-0.194676,0.126340,0.470267,-0.011256,0.040015,0.378708,-0.231489,0.124909,0.373165,-0.085125,0.036350,0.188473,-0.115954,0.123136,0.255680,-0.056602,0.125710,0.418243,-0.252644,0.038601,0.471637
1247,12.470000,-0.030331,-0.150463,-0.015250,-0.158730,0.082155,0.354757,0.000348,-0.324076,0.039688,0.282645,0.902102,-0.194562,0.126571,0.470158,0.935682,-0.011282,0.039738,0.378924,0.903607,-0.231341,0.124809,0.373094,0.940454,-0.083291,0.039847,0.188459,0.699176,-0.116202,0.122356,0.254913,0.909432,-0.056570,0.125571,0.418201,0.961333,-0.252513,0.038659,0.471660,0.963785,-0.324316,0.039841,0.282914,-0.194749,0.126500,0.470320,-0.011107,0.040000,0.378701,-0.231496,0.124967,0.373181,-0.082600,0.039020,0.187924,-0.116169,0.122707,0.254997,-0.056629,0.125457,0.418287,-0.252644,0.038601,0.471637
1248,12.480000,-0.043235,-0.098741,-0.019405,-0.158722,0.082209,0.354854,0.000445,-0.324055,0.039820,0.282667,0.878805,-0.194577,0.126523,0.470287,0.938864,-0.011282,0.039760,0.379016,0.891811,-0.231334,0.124852,0.373213,0.976931,-0.083249,0.040046,0.188535,0.660203,-0.116168,0.122497,0.255056,0.792955,-0.056573,0.125561,0.418361,0.961912,-0.252535,0.038615,0.471697,0.968680,-0.324417,0.040021,0.282919,-0.194804,0.126433,0.470279,-0.011107,0.040000,0.378701,-0.231317,0.124821,0.373299,-0.082600,0.039020,0.187924,-0.116024,0.123035,0.255669,-0.056722,0.125589,0.418351,-0.252644,0.038601,0.471637
1249,12.490000,-0.024668,-0.135438,-0.022040,-0.158763,0.082207,0.354843,0.000443,-0.324122,0.039779,0.282737,0.880331,-0.194579,0.126597,0.470259,0.962327,-0.011318,0.039767,0.378985,0.905693,-0.231367,0.124865,0.373199,0.976140,-0.083346,0.039934,0.188527,0.600566,-0.116240,0.122430,0.255006,0.747661,-0.056592,0.125595,0.418289,0.971936,-0.252540,0.038692,0.471745,0.956263,-0.324440,0.040024,0.282998,-0.194695,0.126506,0.470292,-0.011256,0.040015,0.378708,-0.231456,0.124832,0.373208,-0.082668,0.038620,0.187921,-0.116113,0.123172,0.255678,-0.056667,0.125675,0.418265,-0.252644,0.038601,0.471637
1250,12.500000,-0.032826,-0.130105,-0.016449,-0.158698,0.082249,0.354856,0.000492,-0.324042,0.039811,0.282722,0.881960,-0.194535,0.126624,0.470271,0.950001,-0.011252,0.039820,0.379015,0.844042,-0.231309,0.124898,0.373205,0.971619,-0.083253,0.039998,0.188547,0.624092,-0.116165,0.122484,0.255028,0.763724,-0.056540,0.125641,0.418320,0.963512,-0.252488,0.038713,0.471740,0.925840,-0.324417,0.040021,0.282919,-0.194695,0.126506,0.470292,-0.010853,0.040169,0.378686,-0.231296,0.124850,0.373307,-0.082775,0.038744,0.187870,-0.115954,0.123136,0.255680,-0.056684,0.125665,0.418316,-0.252780,0.038696,0.471692
1251,12.510000,-0.029844,-0.135268,-0.009611,-0.158727,0.082210,0.354844,0.000437,-0.324070,0.039746,0.282723,0.881960,-0.194563,0.126591,0.470257,0.950001,-0.011275,0.039801,0.378999,0.844042,-0.231342,0.124852,0.373193,0.971619,-0.083286,0.039953,0.188535,0.624092,-0.116204,0.122441,0.255010,0.763724,-0.056571,0.125619,0.418299,0.963512,-0.252505,0.038673,0.471737,0.925840,-0.324316,0.039841,0.282914,-0.194749,0.126500,0.470320,-0.011256,0.040015,0.378708,-0.231380,0.124936,0.373322,-0.082775,0.038744,0.187870,-0.115954,0.123136,0.255680,-0.056602,0.125710,0.418243,-0.252644,0.038601,0.471637
1252,12.520000,-0.040988,-0.104076,0.002909,-0.158710,0.082204,0.354849,0.000405,-0.324030,0.039743,0.282673,0.918483,-0.194578,0.126515,0.470280,0.945933,-0.011253,0.039814,0.379010,0.909509,-0.231338,0.124820,0.373208,0.960374,-0.083227,0.040055,0.188532,0.632106,-0.116176,0.122499,0.255046,0.750903,-0.056576,0.125602,0.418348,0.972223,-0.252501,0.038584,0.471700,0.953593,-0.324316,0.039841,0.282914,-0.194659,0.126368,0.470309,-0.011256,0.040015,0.378708,-0.231411,0.124839,0.373267,-0.082600,0.039020,0.187924,-0.115954,0.123136,0.255680,-0.056684,0.125665,0.418316,-0.252644,0.038601,0.471637
1253,12.530000,-0.042448,-0.166901,0.025977,-0.158709,0.082131,0.354721,0.000314,-0.324010,0.039525,0.282587,0.903210,-0.194598,0.126555,0.470102,0.957359,-0.011236,0.039828,0.378932,0.909364,-0.231354,0.124739,0.373031,0.975918,-0.083205,0.039830,0.188452,0.661504,-0.116189,0.122334,0.254875,0.768660,-0.056594,0.125640,0.418175,0.967667,-0.252486,0.038602,0.471618,0.960836,-0.324202,0.039663,0.282760,-0.194723,0.126422,0.470227,-0.011107,0.040000,0.378701,-0.231455,0.124825,0.373172,-0.082600,0.039020,0.187924,-0.116163,0.122704,0.254993,-0.056667,0.125675,0.418265,-0.252644,0.038601,0.471637
1254,12.540000,-0.028494,-0.177038,0.006465,-0.158727,0.082155,0.354768,0.000318,-0.324060,0.039592,0.282682,0.926787,-0.194573,0.126610,0.470149,0.944737,-0.011262,0.039805,0.378950,0.921223,-0.231354,0.124790,0.373088,0.951767,-0.083278,0.039798,0.188488,0.714859,-0.116218,0.122325,0.254904,0.902702,-0.056582,0.125639,0.418189,0.969589,-0.252490,0.038677,0.471695,0.960214,-0.324316,0.039841,0.282914,-0.194678,0.126535,0.470335,-0.011351,0.040055,0.378730,-0.231330,0.124746,0.373276,-0.082494,0.038896,0.187975,-0.116220,0.122654,0.255055,-0.056661,0.125733,0.418198,-0.252611,0.038603,0.471576
1255,12.550000,-0.036877,-0.131809,-0.007510,-0.158759,0.082218,0.354779,0.000293,-0.324092,0.039752,0.282634,0.893359,-0.194611,0.126591,0.470190,0.943544,-0.011308,0.039813,0.378949,0.913828,-0.231378,0.124856,0.373121,0.951259,-0.083296,0.039974,0.188476,0.674926,-0.116225,0.122457,0.254952,0.909528,-0.056612,0.125628,0.418249,0.969318,-0.252550,0.038671,0.471657,0.953766,-0.324417,0.040021,0.282919,-0.194695,0.126506,0.470292,-0.011351,0.040055,0.378730,-0.231456,0.124832,0.373208,-0.082455,0.039288,0.188000,-0.116220,0.122654,0.255055,-0.056684,0.125665,0.418316,-0.252644,0.038601,0.471637
1256,12.560000,-0.011309,-0.169236,-0.029138,-0.158770,0.082165,0.354779,0.000340,-0.324151,0.039715,0.282736,0.872775,-0.194554,0.126627,0.470177,0.960738,-0.011325,0.039720,0.378911,0.917741,-0.231365,0.124843,0.373126,0.970247,-0.083397,0.039784,0.188470,0.703799,-0.116265,0.122323,0.254907,0.944417,-0.056579,0.125578,0.418175,0.973756,-0.252526,0.038730,0.471727,0.970249,-0.324440,0.040024,0.282998,-0.194766,0.126471,0.470276,-0.011256,0.040015,0.378708,-0.231340,0.124852,0.373287,-0.082837,0.038774,0.187955,-0.116163,0.122704,0.254993,-0.056618,0.125701,0.418293,-0.252644,0.038601,0.471637
1257,12.570000,-0.027475,-0.111281,-0.026395,-0.158747,0.082207,0.354837,0.000426,-0.324105,0.039822,0.282705,0.875561,-0.194565,0.126551,0.470270,0.929578,-0.011306,0.039745,0.378968,0.908875,-0.231349,0.124863,0.373207,0.959104,-0.083325,0.039998,0.188507,0.683775,-0.116216,0.122468,0.255018,0.899046,-0.056575,0.125560,0.418306,0.956230,-0.252533,0.038649,0.471715,0.950651,-0.324440,0.040024,0.282998,-0.194676,0.126340,0.470267,-0.011256,0.040015,0.378708,-0.231430,0.124894,0.373228,-0.082775,0.038744,0.187870,-0.115922,0.123170,0.255615,-0.056684,0.125665,0.418316,-0.252644,0.038601,0.471637
1258,12.580000,-0.028154,-0.150532,0.001326,-0.158756,0.082158,0.354776,0.000298,-0.324093,0.039643,0.282671,0.877787,-0.194597,0.126563,0.470178,0.940476,-0.011295,0.039784,0.378938,0.905380,-0.231378,0.124791,0.373116,0.977560,-0.083311,0.039871,0.188476,0.622402,-0.116243,0.122371,0.254930,0.758291,-0.056606,0.125604,0.418217,0.962274,-0.252522,0.038635,0.471683,0.963966,-0.324316,0.039841,0.282914,-0.194659,0.126368,0.470309,-0.011351,0.040055,0.378730,-0.231430,0.124894,0.373228,-0.082600,0.039020,0.187924,-0.116220,0.122654,0.255055,-0.056684,0.125665,0.418316,-0.252644,0.038601,0.471637
1259,12.590000,-0.039722,-0.148440,-0.015054,-0.158697,0.082189,0.354766,0.000385,-0.324032,0.039725,0.282626,0.903718,-0.194549,0.126601,0.470163,0.939149,-0.011253,0.039772,0.378956,0.913430,-0.231311,0.124843,0.373093,0.959934,-0.083231,0.039888,0.188480,0.690244,-0.116153,0.122394,0.254931,0.922429,-0.056548,0.125604,0.418229,0.964984,-0.252500,0.038689,0.471653,0.966340,-0.324417,0.040021,0.282919,-0.194766,0.126471,0.470276,-0.011107,0.040000,0.378701,-0.231397,0.124812,0.373230,-0.082494,0.038896,0.187975,-0.115999,0.122841,0.255018,-0.056618,0.125701,0.418293,-0.252644,0.038601,0.471637
1260,12.600000,-0.039066,-0.087881,-0.020276,-0.158744,0.082221,0.354852,0.000420,-0.324083,0.039848,0.282669,0.858223,-0.194590,0.126514,0.470296,0.930700,-0.011303,0.039765,0.378996,0.907109,-0.231354,0.124862,0.373225,0.958847,-0.083284,0.040088,0.188520,0.666356,-0.116197,0.122528,0.255058,0.879724,-0.056590,0.125560,0.418360,0.966115,-0.252549,0.038606,0.471694,0.957566,-0.324440,0.040024,0.282998,-0.194676,0.126340,0.470267,-0.011351,0.040055,0.378730,-0.231411,0.124839,0.373267,-0.082600,0.039020,0.187924,-0.115922,0.123170,0.255615,-0.056741,0.125565,0.418334,-0.252644,0.038601,0.471637
1261,12.610000,-0.042271,-0.074443,-0.017714,-0.158678,0.082235,0.354838,0.000427,-0.324011,0.039871,0.282636,0.870886,-0.194533,0.126499,0.470290,0.950919,-0.011237,0.039780,0.378980,0.901037,-0.231291,0.124868,0.373217,0.981231,-0.083206,0.040145,0.188500,0.649659,-0.116127,0.122567,0.255056,0.776731,-0.056529,0.125563,0.418362,0.961616,-0.252488,0.038588,0.471664,0.972338,-0.324440,0.040024,0.282998,-0.194676,0.126340,0.470267,-0.011107,0.040000,0.378701,-0.231415,0.124867,0.373168,-0.082455,0.039288,0.188000,-0.115954,0.123136,0.255680,-0.056592,0.125530,0.418252,-0.252644,0.038601,0.471637
1262,12.620000,-0.008846,-0.152445,-0.016708,-0.158746,0.082142,0.354781,0.000328,-0.324121,0.039677,0.282733,0.854587,-0.194534,0.126562,0.470194,0.946136,-0.011290,0.039722,0.378895,0.905544,-0.231349,0.124798,0.373144,0.966697,-0.083371,0.039826,0.188457,0.688903,-0.116254,0.122338,0.254920,0.784588,-0.056561,0.125558,0.418186,0.967413,-0.252487,0.038652,0.471721,0.960233,-0.324440,0.040024,0.282998,-0.194605,0.126373,0.470280,-0.011107,0.040000,0.378701,-0.231398,0.124819,0.373268,-0.082600,0.039020,0.187924,-0.116351,0.122481,0.255030,-0.056684,0.125665,0.418316,-0.252644,0.038601,0.471637
1263,12.630000,-0.014712,-0.122097,-0.037776,-0.158707,0.082169,0.354767,0.000346,-0.324090,0.039803,0.282679,0.860437,-0.194491,0.126542,0.470199,0.945270,-0.011270,0.039682,0.378873,0.901105,-0.231296,0.124843,0.373145,0.949039,-0.083331,0.039914,0.188428,0.685093,-0.116191,0.122403,0.254931,0.922800,-0.056513,0.125514,0.418205,0.975678,-0.252476,0.038652,0.471674,0.955197,-0.324430,0.040158,0.282945,-0.194605,0.126373,0.470280,-0.011107,0.040000,0.378701,-0.231411,0.124782,0.373302,-0.082600,0.039020,0.187924,-0.116163,0.122704,0.254993,-0.056573,0.125556,0.418269,-0.252644,0.038601,0.471637
1264,12.640000,-0.023552,-0.153389,-0.002274,-0.158745,0.082169,0.354759,0.000315,-0.324090,0.039661,0.282670,0.905376,-0.194574,0.126583,0.470162,0.939384,-0.011284,0.039787,0.378911,0.917433,-0.231363,0.124808,0.373103,0.938363,-0.083316,0.039870,0.188455,0.692069,-0.116238,0.122375,0.254908,0.921424,-0.056587,0.125612,0.418189,0.958098,-0.252505,0.038658,0.471676,0.961111,-0.324316,0.039841,0.282914,-0.194605,0.126373,0.470280,-0.011351,0.040055,0.378730,-0.231431,0.124955,0.373289,-0.082600,0.039020,0.187924,-0.116187,0.122684,0.254892,-0.056684,0.125665,0.418316,-0.252644,0.038601,0.471637
1265,12.650000,-0.036201,-0.110379,-0.014890,-0.158747,0.082249,0.354845,0.000418,-0.324086,0.039832,0.282687,0.872858,-0.194592,0.126584,0.470274,0.967454,-0.011302,0.039816,0.378998,0.909435,-0.231360,0.124890,0.373205,0.971964,-0.083292,0.040058,0.188526,0.653771,-0.116209,0.122520,0.255034,0.768000,-0.056594,0.125622,0.418331,0.972083,-0.252542,0.038671,0.471709,0.964342,-0.324440,0.040024,0.282998,-0.194695,0.126506,0.470292,-0.011351,0.040055,0.378730,-0.231456,0.124832,0.373208,-0.082600,0.039020,0.187924,-0.115954,0.123136,0.255680,-0.056667,0.125675,0.418265,-0.252644,0.038601,0.471637
1266,12.660000,-0.033856,-0.137702,-0.040445,-0.158772,0.082198,0.354746,0.000327,-0.324133,0.039820,0.282615,0.875181,-0.194592,0.126604,0.470155,0.937533,-0.011344,0.039711,0.378913,0.902541,-0.231365,0.124880,0.373089,0.968802,-0.083342,0.039894,0.188444,0.685324,-0.116220,0.122402,0.254914,0.927886,-0.056597,0.125556,0.418207,0.983354,-0.252582,0.038717,0.471634,0.967007,-0.324407,0.040154,0.282866,-0.194766,0.126471,0.470276,-0.011351,0.040055,0.378730,-0.231480,0.124909,0.373129,-0.082600,0.039020,0.187924,-0.116220,0.122654,0.255055,-0.056573,0.125556,0.418269,-0.252644,0.038601,0.471637
1267,12.670000,-0.034889,-0.105621,-0.007173,-0.158674,0.082206,0.354830,0.000441,-0.324009,0.039772,0.282672,0.900694,-0.194522,0.126526,0.470263,0.956266,-0.011222,0.039791,0.378976,0.909166,-0.231293,0.124836,0.373195,0.936532,-0.083217,0.040039,0.188505,0.668731,-0.116144,0.122491,0.255021,0.764656,-0.056525,0.125587,0.418316,0.982111,-0.252461,0.038605,0.471692,0.952247,-0.324316,0.039841,0.282914,-0.194605,0.126373,0.470280,-0.011107,0.040000,0.378701,-0.231521,0.124945,0.373215,-0.082600,0.039020,0.187924,-0.115954,0.123136,0.255680,-0.056506,0.125593,0.418248,-0.252644,0.038601,0.471637
1268,12.680000,-0.024322,-0.176466,0.034593,-0.158711,0.082219,0.354774,0.000375,-0.324029,0.039576,0.282699,0.888327,-0.194570,0.126656,0.470158,0.926547,-0.011224,0.039941,0.378944,0.859345,-0.231357,0.124818,0.373099,0.949160,-0.083254,0.039901,0.188487,0.691733,-0.116229,0.122411,0.254907,0.928841,-0.056582,0.125753,0.418187,0.981845,-0.252445,0.038694,0.471707,0.916062,-0.324316,0.039841,0.282914,-0.194766,0.126471,0.470276,-0.010978,0.040375,0.378684,-0.231317,0.124821,0.373299,-0.082600,0.039020,0.187924,-0.116220,0.122654,0.255055,-0.056602,0.125710,0.418243,-0.252780,0.038696,0.471692
1269,12.690000,-0.028906,-0.125720,-0.033658,-0.158767,0.082189,0.354784,0.000351,-0.324129,0.039807,0.282658,0.863967,-0.194583,0.126567,0.470205,0.932718,-0.011332,0.039714,0.378929,0.904741,-0.231364,0.124859,0.373141,0.948106,-0.083346,0.039929,0.188466,0.676315,-0.116228,0.122420,0.254956,0.926424,-0.056592,0.125546,0.418245,0.956474,-0.252562,0.038673,0.471671,0.971399,-0.324430,0.040158,0.282945,-0.194804,0.126433,0.470279,-0.011256,0.040015,0.378708,-0.231379,0.124820,0.373344,-0.082600,0.039020,0.187924,-0.116163,0.122704,0.254993,-0.056722,0.125589,0.418351,-0.252644,0.038601,0.471637
1270,12.700000,-0.042824,-0.109742,-0.010330,-0.158750,0.082231,0.354860,0.000433,-0.324078,0.039802,0.282682,0.867568,-0.194612,0.126562,0.470284,0.955275,-0.011304,0.039810,0.379029,0.901071,-0.231369,0.124866,0.373211,0.976584,-0.083272,0.040048,0.188549,0.655562,-0.116204,0.122507,0.255054,0.792264,-0.056608,0.125611,0.418357,0.967428,-0.252556,0.038644,0.471712,0.969136,-0.324440,0.040024,0.282998,-0.194766,0.126471,0.470276,-0.011202,0.040039,0.378723,-0.231456,0.124832,0.373208,-0.082600,0.039020,0.187924,-0.116024,0.123035,0.255669,-0.056721,0.125668,0.418391,-0.252644,0.038601,0.471637
1271,12.710000,-0.039093,-0.102894,0.008716,-0.158720,0.082247,0.354839,0.000399,-0.324038,0.039772,0.282667,0.905302,-0.194589,0.126552,0.470271,0.970610,-0.011258,0.039872,0.378994,0.920113,-0.231351,0.124856,0.373201,0.977605,-0.083238,0.040109,0.188518,0.679276,-0.116193,0.122549,0.255035,0.777065,-0.056588,0.125654,0.418335,0.967104,-0.252503,0.038615,0.471692,0.961989,-0.324316,0.039841,0.282914,-0.194695,0.126506,0.470292,-0.011256,0.040015,0.378708,-0.231398,0.124819,0.373268,-0.082708,0.039147,0.187856,-0.115922,0.123170,0.255615,-0.056684,0.125742,0.418355,-0.252644,0.038601,0.471637
1272,12.720000,-0.032781,-0.057713,-0.001134,-0.158691,0.082263,0.354860,0.000450,-0.324024,0.039872,0.282673,0.862650,-0.194539,0.126483,0.470331,0.935457,-0.011233,0.039843,0.378965,0.921775,-0.231313,0.124869,0.373263,0.965936,-0.083235,0.040243,0.188498,0.679565,-0.116168,0.122636,0.255083,0.798202,-0.056544,0.125602,0.418379,0.962241,-0.252468,0.038555,0.471689,0.952822,-0.324440,0.040024,0.282998,-0.194714,0.126303,0.470270,-0.011202,0.040039,0.378723,-0.231281,0.124788,0.373368,-0.082524,0.039386,0.187863,-0.115954,0.123136,0.255680,-0.056618,0.125701,0.418293,-0.252644,0.038601,0.471637
1273,12.730000,-0.015354,-0.145581,-0.029757,-0.158774,0.082184,0.354807,0.000351,-0.324150,0.039765,0.282735,0.882753,-0.194565,0.126599,0.470222,0.944347,-0.011331,0.039727,0.378933,0.903588,-0.231369,0.124855,0.373167,0.948417,-0.083390,0.039871,0.188487,0.677541,-0.116262,0.122382,0.254956,0.926896,-0.056587,0.125569,0.418229,0.974155,-0.252538,0.038702,0.471732,0.938733,-0.324440,0.040024,0.282998,-0.194588,0.126402,0.470323,-0.011351,0.040055,0.378730,-0.231491,0.124819,0.373330,-0.082600,0.039020,0.187924,-0.116220,0.122654,0.255055,-0.056573,0.125634,0.418308,-0.252780,0.038696,0.471692
1274,12.740000,-0.047694,-0.100969,-0.012285,-0.158700,0.082269,0.354861,0.000420,-0.324023,0.039856,0.282663,0.859801,-0.194570,0.126583,0.470290,0.968526,-0.011258,0.039838,0.379037,0.906695,-0.231319,0.124903,0.373213,0.972427,-0.083209,0.040108,0.188550,0.657224,-0.116144,0.122558,0.255065,0.783793,-0.056562,0.125636,0.418374,0.960791,-0.252517,0.038667,0.471699,0.961048,-0.324440,0.040024,0.282998,-0.194678,0.126535,0.470335,-0.011256,0.040015,0.378708,-0.231423,0.124868,0.373205,-0.082349,0.039165,0.188051,-0.115954,0.123136,0.255680,-0.056667,0.125675,0.418265,-0.252644,0.038601,0.471637
1275,12.750000,-0.007879,-0.153168,-0.008847,-0.158777,0.082167,0.354779,0.000363,-0.324147,0.039679,0.282735,0.869098,-0.194570,0.126584,0.470192,0.939524,-0.011315,0.039768,0.378891,0.908875,-0.231386,0.124814,0.373143,0.948001,-0.083399,0.039860,0.188454,0.681331,-0.116293,0.122368,0.254917,0.928109,-0.056597,0.125598,0.418182,0.968149,-0.252510,0.038666,0.471722,0.943098,-0.324440,0.040024,0.282998,-0.194766,0.126471,0.470276,-0.011107,0.040000,0.378701,-0.231458,0.124848,0.373335,-0.082600,0.039020,0.187924,-0.116449,0.122534,0.255092,-0.056602,0.125710,0.418243,-0.252653,0.038570,0.471573
1276,12.760000,-0.032763,-0.159778,-0.002294,-0.158759,0.082168,0.354762,0.000309,-0.324093,0.039652,0.282650,0.869098,-0.194606,0.126594,0.470154,0.939524,-0.011302,0.039788,0.378942,0.908875,-0.231380,0.124809,0.373089,0.948001,-0.083304,0.039850,0.188474,0.681331,-0.116236,0.122362,0.254913,0.928109,-0.056611,0.125618,0.418203,0.968149,-0.252537,0.038670,0.471668,0.943098,-0.324316,0.039841,0.282914,-0.194766,0.126471,0.470276,-0.011256,0.040015,0.378708,-0.231431,0.124943,0.373184,-0.082600,0.039020,0.187924,-0.116220,0.122654,0.255055,-0.056703,0.125640,0.418299,-0.252644,0.038601,0.471637
1277,12.770000,-0.026410,-0.148795,-0.013320,-0.158747,0.082184,0.354763,0.000357,-0.324098,0.039714,0.282662,0.901403,-0.194574,0.126595,0.470168,0.940986,-0.011297,0.039771,0.378919,0.917704,-0.231358,0.124835,0.373107,0.957013,-0.083319,0.039883,0.188459,0.695188,-0.116228,0.122389,0.254917,0.918750,-0.056585,0.125602,0.418202,0.966415,-0.252521,0.038681,0.471672,0.967305,-0.324440,0.040024,0.282998,-0.194766,0.126471,0.470276,-0.011107,0.040000,0.378701,-0.231448,0.124831,0.373171,-0.082600,0.039020,0.187924,-0.116163,0.122704,0.254993,-0.056684,0.125665,0.418316,-0.252644,0.038601,0.471637
1278,12.780000,0.052110,-0.371224,-0.119422,-0.159015,0.081916,0.354847,0.000301,-0.324542,0.039473,0.283135,0.857108,-0.194602,0.126842,0.470127,0.936740,-0.011610,0.039325,0.378967,0.907939,-0.231522,0.124773,0.373123,0.972478,-0.083892,0.038831,0.188606,0.688967,-0.116558,0.121655,0.254788,0.917358,-0.056686,0.125391,0.417977,0.959091,-0.252710,0.039042,0.472051,0.962377,-0.324440,0.040024,0.282998,-0.194766,0.126471,0.470276,-0.011256,0.040015,0.378708,-0.231443,0.124876,0.373314,-0.084517,0.036782,0.188479,-0.116351,0.122481,0.255030,-0.056667,0.125675,0.418265,-0.252780,0.038696,0.471692
